SweepID,SweepDate,SweepLocation,SweepType,SweepYear,SweepMonth,SweepWeek
A2526,2013-09-27,15th Avenue NE & NE 107th St Under Bridge,Camping,2013,9,15971
A1714,2013-09-27,1811 Eastlake Ave,Camping,2013,9,15971
A1137,2013-09-27,1317 N 121st St Greenbelt,Encampment,2013,9,15971
A2477,2013-09-30,Westlake Park,Camping,2013,9,15978
A2557,2013-10-01,Evanston Ave N & N 105th St,Camping,2013,10,15978
A2134,2013-10-01,1700 block 6th Ave S,Encampment,2013,10,15978
A2332,2013-10-01,600 S Massachusetts Street,Camping,2013,10,15978
A2544,2013-10-01,4521 6th Ave S,Camping,2013,10,15978
A2574,2013-10-04,ROW greenbelt east of 1111 W Nickerson St,Camping,2013,10,15978
A2560,2013-10-04,Behind 12525 Aurora Ave N (Lowes),Camping,2013,10,15978
A843,2013-10-10,Licton Springs Park (North End),Camping,2013,10,15985
A2216,2013-10-11,S Holgate St and Airport Way S,Camping,2013,10,15985
A2480,2013-10-15,Maclean Park (greenbelt east side),Encampment,2013,10,15992
A2587,2013-10-18,Under 520 and Boyer,Camping,2013,10,15992
A1731,2013-10-18,Harvard Ave E & E Allison St,Encampment,2013,10,15992
A2569,2013-10-18,Under 520 @ Roanoke Park & Boyer,Camping,2013,10,15992
A1987,2013-10-22,S Spokane St and E. Waterway,Encampment,2013,10,15999
A2165,2013-10-22,1900 Utah Ave S,Camping,2013,10,15999
A2135,2013-10-22,1700 block 6th Ave S,Camping,2013,10,15999
A1997,2013-10-22,12th Ave S & S Lane St,Camping,2013,10,15999
A577,2013-10-22,NE 40th St Greenbelt,Camping,2013,10,15999
A2283,2013-10-29,Ballard Bridge north end,Camping,2013,10,16006
A1218,2013-10-29,Ballard Bridge south end,Camping,2013,10,16006
A1665,2013-10-29,NW Leary Way Triangle,Camping,2013,10,16006
A2570,2013-10-29,Under 520 @ Roanoke Park & Boyer,Camping,2013,10,16006
A2172,2013-10-29,15th Ave W & W Garfield St,Encampment,2013,10,16006
A2590,2013-10-30,N 121st St & Stone Way N,Camping,2013,10,16006
A2050,2013-11-01,3200 block NW 54th Street,Encampment,2013,11,16006
A1792,2013-11-01,NW 54th St & 32nd Ave NW,Encampment,2013,11,16006
A2217,2013-11-05,S Holgate St and Airport Way S,Camping,2013,11,16013
A1359,2013-11-05,I-5 offramp at NE 45th Street,Camping,2013,11,16013
A2193,2013-11-05,Summit Slope Park,Camping,2013,11,16013
A2390,2013-11-05,Cal Anderson Park,Camping,2013,11,16013
A2517,2013-11-05,14054 17th Avenue Northwest,Camping,2013,11,16013
A2236,2013-11-05,Tashkent Park,Camping,2013,11,16013
A1301,2013-11-05,Franklin Ave E & E Galer St,Camping,2013,11,16013
A1940,2013-11-05,I-5 off ramp at 7th & James St,Camping,2013,11,16013
A2371,2013-11-05,25th Ave. S and S. McClellan St.,Camping,2013,11,16013
A2484,2013-11-05,I-5 NB onramp at Denny Way,Camping,2013,11,16013
A2509,2013-11-05,Hillside east of I-5 at 7th Ave & James St,Camping,2013,11,16013
A332,2013-11-05,I-5 Colonnade Park,Camping,2013,11,16013
A2468,2013-11-05,911 Pike Street/I-5 southbound onramp,Camping,2013,11,16013
A2506,2013-11-05,I-5 Sound Barrier Wall at 5th Ave NE overpass,Camping,2013,11,16013
A2471,2013-11-05,929 S Harney St / I-5 NB onramp,Camping,2013,11,16013
A2456,2013-11-05,24th Ave S & S McClellan St - Cheasty Greenspace,Camping,2013,11,16013
A819,2013-11-05,Arboretum,Camping,2013,11,16013
A2417,2013-11-05,32nd Ave W Park,Camping,2013,11,16013
A2607,2013-11-06,I-5 SB off-ramp & S Albro St,Camping,2013,11,16013
A2173,2013-11-07,15th Ave W & W Garfield St,Camping,2013,11,16013
A2575,2013-11-07,9600 Myers Way S,Encampment,2013,11,16013
A1681,2013-11-08,Pasadena Ple NE & NE 42nd St,Camping,2013,11,16013
A900,2013-11-12,SW Spokane St & Avalon Wy SW,Camping,2013,11,16020
A2408,2013-11-12,Under I-5 Express lanes/E Alison,Camping,2013,11,16020
A681,2013-11-15,1426 Alaskan Way,Camping,2013,11,16020
A2190,2013-11-15,2201 Utah Ave S,Camping,2013,11,16020
A2621,2013-11-15,3rd Ave S ( S Stacy & S Walker St),Camping,2013,11,16020
A1658,2013-11-15,Under I-5 at 12th Ave So & So Lucille,Camping,2013,11,16020
A1559,2013-11-18,1900 Alaskan Way,Camping,2013,11,16027
A2402,2013-11-26,7th Ave & Columbia Street,Camping,2013,11,16034
A2136,2013-11-26,1700 block 6th Ave S,Camping,2013,11,16034
A2333,2013-11-26,600 S Massachusetts Street,Camping,2013,11,16034
A469,2013-12-02,"SW Queen Anne Greenbelt - Sections 1, 2, 3 & 4",Encampment,2013,12,16041
A226,2013-12-02,Magnolia Bridge (under bridge),Encampment,2013,12,16041
A308,2013-12-03,S Albro Place,Camping,2013,12,16041
A1765,2013-12-03,Longfellow Green Space North,Camping,2013,12,16041
A1534,2013-12-05,100 block Marion Street,Camping,2013,12,16041
A2284,2013-12-06,Ballard Bridge north end,Camping,2013,12,16041
A1715,2013-12-06,1811 Eastlake Ave,Camping,2013,12,16041
A2632,2013-12-09,3rd Ave S & S Royal Brougham Way,Camping,2013,12,16048
A1732,2013-12-13,Harvard Ave E & E Allison St,Camping,2013,12,16048
A314,2013-12-16,Catholic Hill Pathway,Camping,2013,12,16055
A3205,2013-12-16,Alaskan Way Viaduct & Yesler,Camping,2013,12,16055
A360,2013-12-16,Alaskan Way Viaduct & Pike St,Camping,2013,12,16055
A971,2013-12-16,4th Ave under Yesler overpass,Camping,2013,12,16055
A3013,2013-12-16,Alaskan Way & Marion St overpass,Camping,2013,12,16055
A2629,2013-12-20,S Grand St & Rainier Ave S - triangle lot,Camping,2013,12,16055
A2403,2013-12-23,7th Ave & Columbia Street,Camping,2013,12,16062
A1959,2013-12-23,15th Ave NW and Leary Way NW - under Ballard Bridge,Camping,2013,12,16062
A1219,2013-12-23,Ballard Bridge south end,Camping,2013,12,16062
A2424,2014-01-08,Columbia Street & Post Avenue,Camping,2014,1,16076
A2404,2014-01-14,7th Ave & Columbia Street,Camping,2014,1,16083
A2650,2014-01-17,6th Ave S & S Snoqualmie St,Camping,2014,1,16083
A2656,2014-01-21,Under Delridge Way on ramp,Camping,2014,1,16090
A2391,2014-01-21,Cal Anderson Park,Camping,2014,1,16090
A277,2014-01-22,E Marginal Way S & S Spokane St (parking lot under S Spokane St),Camping,2014,1,16090
A2137,2014-01-22,1700 block 6th Ave S,Camping,2014,1,16090
A2667,2014-01-24,Sturgus & S Massachusetts Greenbelt,Camping,2014,1,16090
A1821,2014-01-26,S Spokane St & Duwamish Ave S landscape area,Camping,2014,1,16090
A362,2014-01-27,Alaskan Way Viaduct & Pike St,Camping,2014,1,16097
A652,2014-01-27,2nd Ave Extension & So Washington,Camping,2014,1,16097
A1639,2014-01-27,114 Alaskan Way S (Prudential Building),Camping,2014,1,16097
A901,2014-01-27,SW Spokane St & Avalon Wy SW,Camping,2014,1,16097
A2481,2014-01-28,Maclean Park (greenbelt east side),Camping,2014,1,16097
A2378,2014-01-28,Queen Anne Greenbelt,Encampment,2014,1,16097
A350,2014-01-28,NE Queen Anne Greenbelt,Camping,2014,1,16097
A2630,2014-01-31,Plum Tree Park,Camping,2014,1,16097
A1220,2014-02-06,Ballard Bridge south end,Camping,2014,2,16104
A2285,2014-02-06,Ballard Bridge north end,Camping,2014,2,16104
A1716,2014-02-07,1811 Eastlake Ave,Camping,2014,2,16104
A1733,2014-02-07,Harvard Ave E & E Allison St,Encampment,2014,2,16104
A2174,2014-02-10,15th Ave W & W Garfield St,Camping,2014,2,16111
A2609,2014-02-10,Denny Way & Aurora Ave N off ramp,Camping,2014,2,16111
A1537,2014-02-10,I-5 SB James St off ramp,Camping,2014,2,16111
A2631,2014-02-10,I-5 & S Snoqualmie St,Camping,2014,2,16111
A2653,2014-02-12,3401 14th Ave W - on or behind property,Camping,2014,2,16111
A2695,2014-02-20,Broadway and Union,Camping,2014,2,16118
A2622,2014-02-20,3rd Ave S ( S Stacy & S Walker St),Camping,2014,2,16118
A309,2014-02-25,S Albro Place,Camping,2014,2,16125
A2669,2014-02-25,Under S Albro Pl ramp - west side of Airport Way S,Camping,2014,2,16125
A2565,2014-03-03,4th Ave and Dilling Way,Camping,2014,3,16132
A505,2014-03-04,Cascade P-Patch,Camping,2014,3,16132
A1941,2014-03-05,I-5 off ramp at 7th & James St,Camping,2014,3,16132
A2661,2014-03-05,12th Ave S & S Dearborn St,Camping,2014,3,16132
A1717,2014-03-10,1811 Eastlake Ave,Camping,2014,3,16139
A2175,2014-03-10,15th Ave W & W Garfield St,Encampment,2014,3,16139
A2670,2014-03-11,Under S Albro Pl ramp - west side of Airport Way S,Camping,2014,3,16139
A2702,2014-03-14,NW 40th Street & 6th Ave NW,Camping,2014,3,16139
A2706,2014-03-18,60 S Spokane St,Camping,2014,3,16146
A363,2014-03-19,Alaskan Way Viaduct & Pike St,Camping,2014,3,16146
A972,2014-03-19,4th Ave under Yesler overpass,Camping,2014,3,16146
A2138,2014-03-19,1700 block 6th Ave S,Camping,2014,3,16146
A1479,2014-03-19,4th Ave South Under Yesler Way,Camping,2014,3,16146
A2633,2014-03-19,3rd Ave S & S Royal Brougham Way,Camping,2014,3,16146
A653,2014-03-19,2nd Ave Extension & So Washington,Camping,2014,3,16146
A2311,2014-03-19,Alaskan Way S & Jackson St,Encampment,2014,3,16146
A2364,2014-03-19,4th Ave S and S Royal Brougham Way sidewalk,Camping,2014,3,16146
A2728,2014-03-20,Alaskan Way & Pike St - north side of Pike Hill Climb,Camping,2014,3,16146
A1734,2014-03-24,Harvard Ave E & E Allison St,Encampment,2014,3,16153
A2846,2014-03-24,Troll Ave N,Camping,2014,3,16153
A1741,2014-03-25,Trolley Hill Park,Camping,2014,3,16153
A1596,2014-03-25,Gasworks Park,Camping,2014,3,16153
A2700,2014-03-28,10th Avenue East & East Denny Way,Camping,2014,3,16153
A2510,2014-03-28,Hillside east of I-5 at 7th Ave & James St,Encampment,2014,3,16153
A2176,2014-03-28,15th Ave W & W Garfield St,Encampment,2014,3,16153
A2727,2014-03-31,2715 25th Ave S,Camping,2014,3,16160
A2657,2014-04-04,Under Delridge Way on ramp,Camping,2014,4,16160
A1480,2014-04-07,4th Ave South Under Yesler Way,Camping,2014,4,16167
A2749,2014-04-07,4th Ave and Dilling Way,Camping,2014,4,16167
A2365,2014-04-08,4th Ave S and S Royal Brougham Way sidewalk,Camping,2014,4,16167
A2623,2014-04-10,3rd Ave S ( S Stacy & S Walker St),Camping,2014,4,16167
A2714,2014-04-10,316 Alaskan Way S,Camping,2014,4,16167
A654,2014-04-10,2nd Ave Extension & So Washington,Camping,2014,4,16167
A2163,2014-04-10,1700 UTAH AVE S,Camping,2014,4,16167
A2741,2014-04-10,S King St Under I-5,Camping,2014,4,16167
A433,2014-04-15,6th Ave &  James St,Encampment,2014,4,16174
A2651,2014-04-18,7th Ave S & S Main St,Encampment,2014,4,16174
A692,2014-04-23,Under Ballard Bridge 15th Ave NW and  Leary Way NW,Camping,2014,4,16181
A2286,2014-04-23,Ballard Bridge north end,Camping,2014,4,16181
A2761,2014-04-23,NW39th and 3rd NW,Camping,2014,4,16181
A2415,2014-04-25,7th Ave & Denny Way (Aurora on & off ramp),Camping,2014,4,16181
A2701,2014-04-25,10th Avenue East & East Denny Way,Camping,2014,4,16181
A2354,2014-04-25,I-90 on ramp @ Rainier Ave So & Atlantic,Encampment,2014,4,16181
A1692,2014-04-29,Volunteer Park,Encampment,2014,4,16188
A2770,2014-04-29,Broadway E and E Republican,Camping,2014,4,16188
A2777,2014-04-29,Under I-5  between Hamlin and Shelby across from 2815 Boylston Ave,Camping,2014,4,16188
A2771,2014-04-30,2015 3rd Ave St Back Alley,Camping,2014,4,16188
A1853,2014-04-30,Broad Street Under Aurora Ave,Camping,2014,4,16188
A2177,2014-04-30,15th Ave W & W Garfield St,Encampment,2014,4,16188
A2687,2014-04-30,Eastlake Ave N at Denny Way,Camping,2014,4,16188
A2778,2014-05-02,Century Link Switching Field,Encampment,2014,5,16188
A1942,2014-05-04,I-5 off ramp at 7th & James St,Camping,2014,5,16188
A2376,2014-05-04,I-5 and NE Northgate Way,Encampment,2014,5,16188
A2305,2014-05-04,Interlaken Park,Encampment,2014,5,16188
A2781,2014-05-05,Myrtle Edwards Park,Camping,2014,5,16195
A351,2014-05-05,NE Queen Anne Greenbelt,Camping,2014,5,16195
A470,2014-05-05,"SW Queen Anne Greenbelt - Sections 1, 2, 3 & 4",Camping,2014,5,16195
A333,2014-05-07,I-5 Colonnade Park,Camping,2014,5,16195
A2811,2014-05-09,710 10th Ave E,Camping,2014,5,16195
A2287,2014-05-09,Ballard Bridge north end,Encampment,2014,5,16195
A693,2014-05-09,Under Ballard Bridge 15th Ave NW and  Leary Way NW,Camping,2014,5,16195
A2805,2014-05-09,3714 S Hudson,Camping,2014,5,16195
A2527,2014-05-09,15th Avenue NE & NE 107th St Under Bridge,Camping,2014,5,16195
A2807,2014-05-13,710 6th Ave S,Camping,2014,5,16202
A1582,2014-05-14,Alaskan Way Viaduct & Lenora St,Camping,2014,5,16202
A2722,2014-05-14,2107 Elliott Avenue,Camping,2014,5,16202
A2688,2014-05-20,Eastlake Ave N at Denny Way,Camping,2014,5,16209
A1854,2014-05-20,Broad Street Under Aurora Ave,Camping,2014,5,16209
A2178,2014-05-20,15th Ave W & W Garfield St,Camping,2014,5,16209
A2748,2014-05-20,314 Broadway E,Camping,2014,5,16209
A315,2014-05-21,Catholic Hill Pathway,Camping,2014,5,16209
A1498,2014-05-23,215 NW 36th St,Camping,2014,5,16209
A1998,2014-05-28,12th Ave S & S Lane St,Camping,2014,5,16216
A2796,2014-05-30,2445 3rd Ave S,Camping,2014,5,16216
A2624,2014-05-30,3rd Ave S ( S Stacy & S Walker St),Camping,2014,5,16216
A1071,2014-06-06,4th Ave S and Edgar Martinez Drive So.,Encampment,2014,6,16223
A2829,2014-06-09,35th Ave NE and NE 97th St,Camping,2014,6,16230
A2850,2014-06-10,4th Ave S Atlantic to Royal Brougham,Camping,2014,6,16230
A1583,2014-06-16,Alaskan Way Viaduct & Lenora St,Encampment,2014,6,16237
A2861,2014-06-17,500 Block of 29th Ave S,Camping,2014,6,16237
A2876,2014-06-19,48th Ave SW and SW Neimz Court,Camping,2014,6,16237
A2263,2014-06-20,I-5 & Pike St ramp,Camping,2014,6,16237
A2773,2014-06-25,Alki Beach Park,Camping,2014,6,16244
A2179,2014-06-27,15th Ave W & W Garfield St,Encampment,2014,6,16244
A1221,2014-06-27,Ballard Bridge south end,Encampment,2014,6,16244
A612,2014-06-27,W Nickerson Overpass,Encampment,2014,6,16244
A1878,2014-07-01,"6th Ave & Yesler Way, East Side",Encampment,2014,7,16251
A434,2014-07-01,6th Ave &  James St,Camping,2014,7,16251
A2851,2014-07-01,4th Ave S Atlantic to Royal Brougham,Camping,2014,7,16251
A1257,2014-07-01,Westcrest Park,Camping,2014,7,16251
A2726,2014-07-08,1021 East Pike St (Wild Rose Dumpsters),Camping,2014,7,16258
A2100,2014-07-10,Spring Street Park,Encampment,2014,7,16258
A2782,2014-07-11,Myrtle Edwards Park,Camping,2014,7,16258
A1561,2014-07-15,1900 Alaskan Way,Camping,2014,7,16265
A2532,2014-07-15,Cascade Park,Camping,2014,7,16265
A2896,2014-07-22,4160 PASADENA PL NE,Camping,2014,7,16272
A2924,2014-07-24,1201 Eastlake Ave E,Camping,2014,7,16272
A1072,2014-07-24,4th Ave S and Edgar Martinez Drive So.,Encampment,2014,7,16272
A29,2014-07-24,6th and Yesler,Encampment,2014,7,16272
A2890,2014-07-25,N Northlake Way & NE Northlake Way,Camping,2014,7,16272
A2689,2014-07-29,Eastlake Ave N at Denny Way,Camping,2014,7,16279
A2666,2014-07-30,W Commodore Way @ 27th Ave W,Camping,2014,7,16279
A2459,2014-07-30,Pier 62/63,Camping,2014,7,16279
A2874,2014-07-30,Under S Spokane St between 2nd & 4th Ave S,Camping,2014,7,16279
A2499,2014-07-31,Utah Ave S & S Dawson St,Camping,2014,7,16279
A2949,2014-08-01,Spokane St Viaduct west of 4th Ave S,Camping,2014,8,16279
A1802,2014-08-04,Woodland Park,Camping,2014,8,16286
A2252,2014-08-05,Jackson Golf,Encampment,2014,8,16286
A906,2014-08-07,SW Spokane St & Avalon Wy SW,Camping,2014,8,16286
A471,2014-08-07,"SW Queen Anne Greenbelt - Sections 1, 2, 3 & 4",Camping,2014,8,16286
A2929,2014-08-12,2811 NW Market St Behind on ROW,Camping,2014,8,16293
A334,2014-08-15,I-5 Colonnade Park,Camping,2014,8,16293
A2823,2014-08-19,I-5 off ramp at 7th & James St (SW corner),Camping,2014,8,16300
A2852,2014-08-19,4th Ave S Atlantic to Royal Brougham,Camping,2014,8,16300
A30,2014-08-19,6th and Yesler,Camping,2014,8,16300
A2716,2014-08-19,1510 Alaskan Way,Camping,2014,8,16300
A2932,2014-08-19,800 Block of South Weller,Camping,2014,8,16300
A1629,2014-08-20,SW Spokane St & Klickitat Ave SW,Camping,2014,8,16300
A2946,2014-08-21,8700 block of Holman Rd NW,Camping,2014,8,16300
A1522,2014-08-28,Madison Street pedestrian overpass,Camping,2014,8,16307
A1073,2014-09-02,4th Ave S and Edgar Martinez Drive So.,Encampment,2014,9,16314
A2944,2014-09-02,Marion St & Western Ave sidewalk under ramp,Camping,2014,9,16314
A639,2014-09-03,1st Ave S Overpass at Denver Ave South,Camping,2014,9,16314
A2,2014-09-03,W Marginal Way SW,Camping,2014,9,16314
A2043,2014-09-10,Pine Street Stairway under AWV,Camping,2014,9,16321
A2369,2014-09-10,Under Fremont Bridge - Northend,Camping,2014,9,16321
A227,2014-09-12,Magnolia Bridge (under bridge),Camping,2014,9,16321
A2956,2014-09-15,1st Ave S Overpass at Denver Ave South,Camping,2014,9,16328
A2259,2014-09-15,SW Spokane St west of east waterway in parking lot,Encampment,2014,9,16328
A2449,2014-09-19,Northacres Park,Camping,2014,9,16328
A666,2014-09-20,Ravenna Park,Camping,2014,9,16328
A1463,2014-09-20,NE 45th St & 7th Ave NE,Camping,2014,9,16328
A2986,2014-09-22,15th Ave NW and Leary Way NW - under Ballard Bridge,Camping,2014,9,16335
A1481,2014-09-23,4th Ave South Under Yesler Way,Camping,2014,9,16335
A31,2014-09-23,6th and Yesler,Camping,2014,9,16335
A1718,2014-09-23,1811 Eastlake Ave,Camping,2014,9,16335
A2955,2014-09-23,Denny Way and Wall St,Camping,2014,9,16335
A2009,2014-09-23,6th Ave and Denny Way,Camping,2014,9,16335
A2853,2014-09-23,4th Ave S Atlantic to Royal Brougham,Camping,2014,9,16335
A2139,2014-09-23,1700 block 6th Ave S,Encampment,2014,9,16335
A2937,2014-09-25,1st Ave N & John St,Camping,2014,9,16335
A695,2014-09-30,Under Ballard Bridge 15th Ave NW and  Leary Way NW,Camping,2014,9,16342
A1223,2014-09-30,Ballard Bridge south end,Camping,2014,9,16342
A2180,2014-09-30,15th Ave W & W Garfield St,Camping,2014,9,16342
A2948,2014-10-03,6th Ave S & S Snoqualmie St,Camping,2014,10,16342
A2593,2014-10-03,N 121st St & Stone Way N,Camping,2014,10,16342
A2964,2014-10-06,N 117th St & Interurban Trail,Camping,2014,10,16349
A3073,2014-10-09,Spokane St Bridge - Eastbound,Encampment,2014,10,16349
A3058,2014-10-09,Miller Playfield,Camping,2014,10,16349
A364,2014-10-09,Alaskan Way Viaduct & Pike St,Camping,2014,10,16349
A3065,2014-10-10,Lake WA Blvd Park,Camping,2014,10,16349
A1901,2014-10-10,Cheasty Greenbelt,Camping,2014,10,16349
A3071,2014-10-13,2919 Franklin Ave E,Camping,2014,10,16356
A2549,2014-10-14,2902 Occidental Ave S,Camping,2014,10,16356
A3041,2014-10-14,4048 Pasadena PL NE,Camping,2014,10,16356
A2680,2014-10-14,NE Queen Anne greenbelt - billboard site,Encampment,2014,10,16356
A2960,2014-10-14,Eastlake Ave E & Mercer St,Camping,2014,10,16356
A2352,2014-10-14,Wetlands adjacent to 1st Ave S bridge,Camping,2014,10,16356
A2917,2014-10-15,Kobe Terrace Park,Camping,2014,10,16356
A2044,2014-10-19,Pine Street Stairway under AWV,Camping,2014,10,16356
A3033,2014-10-19,James St between 6th Ave and 7th Ave,Encampment,2014,10,16356
A1471,2014-10-27,E Marginal Wy S & Duwamish Ave S,Camping,2014,10,16370
A32,2014-10-27,6th and Yesler,Encampment,2014,10,16370
A435,2014-10-27,6th Ave &  James St,Camping,2014,10,16370
A820,2014-11-03,Arboretum,Camping,2014,11,16377
A1138,2014-11-04,1317 N 121st St Greenbelt,Encampment,2014,11,16377
A3114,2014-11-07,NE 116th St & 3rd Ave NE,Camping,2014,11,16377
A3099,2014-11-07,Behind Home Depot & Putz Golf Course,Encampment,2014,11,16377
A3130,2014-11-17,Interurban Trail and N 122nd,Camping,2014,11,16391
A2750,2014-11-20,4th Ave and Dilling Way,Camping,2014,11,16391
A2566,2014-11-20,4th Ave and Dilling Way,Camping,2014,11,16391
A2963,2014-11-20,North Passage Point Park,Camping,2014,11,16391
A2921,2014-11-20,Hubbard Homestead Park,Camping,2014,11,16391
A846,2014-11-21,Licton Springs Park (North End),Encampment,2014,11,16391
A2918,2014-11-24,Kobe Terrace Park,Camping,2014,11,16398
A2451,2014-11-24,Northacres Park,Encampment,2014,11,16398
A696,2014-11-24,Under Ballard Bridge 15th Ave NW and  Leary Way NW,Camping,2014,11,16398
A3057,2014-11-24,Northacres Park,Camping,2014,11,16398
A2594,2014-11-24,N 121st St & Stone Way N,Encampment,2014,11,16398
A3155,2014-12-01,NW Leary Way near 11th Ave NW,Camping,2014,12,16405
A3110,2014-12-01,15 Ave NW & Ballard Way,Camping,2014,12,16405
A3066,2014-12-02,7th Ave NE along I-5 (between NE 45th & NE 47th),Camping,2014,12,16405
A2109,2014-12-09,Alaskan Way Viaduct & Marion St,Camping,2014,12,16412
A2764,2014-12-09,14 W Roy St,Camping,2014,12,16412
A488,2014-12-12,Dilling Way (south of City Hall Park),Encampment,2014,12,16412
A2729,2014-12-15,Alaskan Way & Pike St - north side of Pike Hill Climb,Encampment,2014,12,16419
A2957,2014-12-16,1st Ave S Overpass at Denver Ave South,Camping,2014,12,16419
A3125,2014-12-16,Under SB on-ramp to W Sea Bridge,Camping,2014,12,16419
A2907,2014-12-16,2765 Occidental Ave S,Camping,2014,12,16419
A376,2014-12-18,Bellevue Place Park,Camping,2014,12,16419
A3138,2014-12-18,Victory Creek Park,Camping,2014,12,16419
A3017,2014-12-22,Alaskan Way & Marion St overpass,Camping,2014,12,16426
