SweepID,SweepDate,SweepLocation,SweepType,TentsRemoved,StructuresRemoved,VehiclesRemoved,SweepLongitude,SweepLatitude,PriorNotice,CurrentMayor,SweepYear,SweepMonth,SweepWeek
H64859,2024-10-03,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,2,0,0,,,FALSE,Harrell,2024,10,40
H65352,2024-10-08,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,3,0,0,,,FALSE,Harrell,2024,10,41
H65442,2024-10-09,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,3,0,0,,,FALSE,Harrell,2024,10,41
H66746,2024-10-23,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,0,0,0,,,FALSE,Harrell,2024,10,43
H67327,2024-10-29,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,4,0,0,,,FALSE,Harrell,2024,10,44
H67508,2024-10-31,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,3,0,0,,,FALSE,Harrell,2024,10,44
H67687,2024-11-01,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,2,0,0,,,FALSE,Harrell,2024,11,44
H67870,2024-11-04,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,2,0,0,,,FALSE,Harrell,2024,11,45
H68001,2024-11-05,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,2,0,0,,,FALSE,Harrell,2024,11,45
H68308,2024-11-07,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,1,0,0,,,FALSE,Harrell,2024,11,45
H68889,2024-11-14,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,2,0,0,,,FALSE,Harrell,2024,11,46
H69284,2024-11-19,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,2,0,0,,,FALSE,Harrell,2024,11,47
H69812,2024-11-25,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,4,0,0,,,FALSE,Harrell,2024,11,48
H69967,2024-11-26,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,1,0,0,,,FALSE,Harrell,2024,11,48
H71594,2024-12-16,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,1,0,0,,,FALSE,Harrell,2024,12,51
H72414,2024-12-26,S Dearborn st from Maynard Ave S to 6th Ave S,Obstruction,2,0,0,,,FALSE,Harrell,2024,12,52
H37317,2024-02-14,S main st and 10th ave s vicinity,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,2,7
H52052,2024-06-17,S main st and 10th ave s vicinity,72-Hour Notice Sweep,8,0,0,,,TRUE,Harrell,2024,6,25
H53109,2024-06-26,S main st and 10th ave s vicinity,Notice Given,0,0,0,,,TRUE,Harrell,2024,6,26
H65192,2024-10-07,S main st and 10th ave s vicinity,72-Hour Notice Sweep,6,0,0,,,TRUE,Harrell,2024,10,41
H65349,2024-10-08,S main st and 10th ave s vicinity,Obstruction,2,0,0,,,FALSE,Harrell,2024,10,41
H65776,2024-10-11,S main st and 10th ave s vicinity,Obstruction,2,0,0,,,FALSE,Harrell,2024,10,41
H65942,2024-10-15,S main st and 10th ave s vicinity,Obstruction,2,0,0,,,FALSE,Harrell,2024,10,42
H67323,2024-10-29,S main st and 10th ave s vicinity,Obstruction,7,0,0,,,FALSE,Harrell,2024,10,44
H37818,2024-02-20,E Denny Way & Melrose Ave,Obstruction,2,0,0,,,FALSE,Harrell,2024,2,8
H69811,2024-11-25,6th Ave S from Seattle Blvd S to S Royal Brougham Way,Obstruction,3,0,0,,,FALSE,Harrell,2024,11,48
H42295,2024-03-28,Cherry St. from 9th Ave to 7th Ave,Obstruction,1,0,0,,,FALSE,Harrell,2024,3,13
H48920,2024-05-20,Bitterlake Reservoir,72-Hour Notice Sweep,2,0,0,,,TRUE,Harrell,2024,5,21
H49349,2024-05-23,Bitterlake Reservoir,Obstruction,1,0,0,,,FALSE,Harrell,2024,5,21
H35627,2024-01-30,N 115th St from Aurora Ave N to Meridian Ave N,RV Remediation,0,0,1,,,FALSE,Harrell,2024,1,5
H56875,2024-07-25,N 115th St from Aurora Ave N to Meridian Ave N,RV Remediation,0,0,3,,,FALSE,Harrell,2024,7,30
H49318,2024-05-23,9th Ave NW from NW 56th - 54th St,Obstruction,1,0,0,,,FALSE,Harrell,2024,5,21
H43826,2024-04-10,Bitter Lake Community Center,Obstruction,1,0,0,,,FALSE,Harrell,2024,4,15
H45903,2024-04-25,Bitter Lake Community Center,Obstruction,3,0,0,,,FALSE,Harrell,2024,4,17
H49465,2024-05-24,Lower Golden Gardens Park,Obstruction,2,0,0,,,FALSE,Harrell,2024,5,21
H38192,2024-02-23,Interurban Trail from N 128th St to N 125th St,Obstruction,2,0,0,,,FALSE,Harrell,2024,2,8
H38747,2024-02-29,Interurban Trail from N 128th St to N 125th St,Obstruction,1,0,0,,,FALSE,Harrell,2024,2,9
H38965,2024-03-01,Interurban Trail from N 128th St to N 125th St,Obstruction,0,0,0,,,FALSE,Harrell,2024,3,9
H57700,2024-08-01,Interurban Trail from N 128th St to N 125th St,Obstruction,1,0,0,,,FALSE,Harrell,2024,8,31
H57996,2024-08-05,Interurban Trail from N 128th St to N 125th St,Obstruction,1,0,0,,,FALSE,Harrell,2024,8,32
H64773,2024-10-03,Interurban Trail from N 128th St to N 125th St,Obstruction,1,0,0,,,FALSE,Harrell,2024,10,40
H36680,2024-02-08,Gasworks Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,2,6
H39716,2024-03-07,Gasworks Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,3,10
H55112,2024-07-12,Gasworks Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,7,28
H62969,2024-09-18,Gasworks Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,9,38
H69647,2024-11-22,Eastlake Ave E and Denny Way Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2024,11,47
H70566,2024-12-05,Eastlake Ave E and Denny Way Vicinity,Obstruction,2,0,0,,,FALSE,Harrell,2024,12,49
H71777,2024-12-18,Eastlake Ave E and Denny Way Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2024,12,51
H60831,2024-08-28,Renton Ave S from S Henderson St to S Fletcher St,RV Remediation,0,0,1,,,FALSE,Harrell,2024,8,35
H43033,2024-04-03,Jefferson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,4,14
H71820,2024-12-18,Jefferson Park,Notice Given,1,0,0,,,TRUE,Harrell,2024,12,51
H57701,2024-08-01,N 127th St from Interurban Trail to Aurora Ave N,Obstruction,1,0,0,,,FALSE,Harrell,2024,8,31
H58039,2024-08-05,N 127th St from Interurban Trail to Aurora Ave N,Obstruction,1,0,0,,,FALSE,Harrell,2024,8,32
H71248,2024-12-12,3rd Ave S from S Lander St to S Hinds St,72-Hour Notice Sweep,0,0,0,,,TRUE,Harrell,2024,12,50
H37582,2024-02-16,Ballard Playground,Obstruction,1,0,0,,,FALSE,Harrell,2024,2,7
H42869,2024-04-02,8th Ave S and S Holgate St Vicinity,RV Remediation,0,0,2,,,FALSE,Harrell,2024,4,14
H42874,2024-04-02,8th Ave S and S Holgate St Vicinity,72-Hour Notice Sweep,5,0,0,,,TRUE,Harrell,2024,4,14
H52324,2024-06-20,8th Ave S and S Holgate St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,6,25
H52855,2024-06-25,8th Ave S and S Holgate St Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2024,6,26
H61607,2024-09-05,8th Ave S and S Holgate St Vicinity,RV Remediation,0,0,1,,,FALSE,Harrell,2024,9,36
H61630,2024-09-05,8th Ave S and S Holgate St Vicinity,72-Hour Notice Sweep,10,0,0,,,TRUE,Harrell,2024,9,36
H67976,2024-11-05,8th Ave S and S Holgate St Vicinity,RV Remediation,8,1,1,,,FALSE,Harrell,2024,11,45
H67987,2024-11-05,8th Ave S and S Holgate St Vicinity,72-Hour Notice Sweep,9,0,0,,,TRUE,Harrell,2024,11,45
H69429,2024-11-20,8th Ave S and S Holgate St Vicinity,Notice Given,3,0,0,,,TRUE,Harrell,2024,11,47
H38104,2024-02-22,Alki Beach Park,Obstruction,0,0,0,,,FALSE,Harrell,2024,2,8
H62204,2024-09-11,Alki Beach Park,Notice Given,0,0,0,,,TRUE,Harrell,2024,9,37
H62366,2024-09-12,Alki Beach Park,Obstruction,0,0,0,,,FALSE,Harrell,2024,9,37
H48225,2024-05-14,NW 100th Pl from NW 103rd St to NW 100th St,Obstruction,2,0,0,,,FALSE,Harrell,2024,5,20
H44742,2024-04-15,Cheasty Blvd S from S Hinds St to S Andover St,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,4,16
H40274,2024-03-12,7th Ave S & S Alaska St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,3,11
H48571,2024-05-16,7th Ave S & S Alaska St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,5,20
H48601,2024-05-16,7th Ave S & S Alaska St Vicinity,72-Hour Notice Sweep,0,0,0,,,TRUE,Harrell,2024,5,20
H55921,2024-07-18,7th Ave S & S Alaska St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,7,29
H55927,2024-07-18,7th Ave S & S Alaska St Vicinity,72-Hour Notice Sweep,5,0,0,,,TRUE,Harrell,2024,7,29
H62905,2024-09-17,7th Ave S & S Alaska St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,9,38
H62909,2024-09-17,7th Ave S & S Alaska St Vicinity,72-Hour Notice Sweep,0,0,0,,,TRUE,Harrell,2024,9,38
H68553,2024-11-12,7th Ave S & S Alaska St Vicinity,Notice Given,0,0,0,,,TRUE,Harrell,2024,11,46
H71268,2024-11-12,7th Ave S & S Alaska St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,11,46
H53268,2024-06-27,6th Ave S and S Bradford St Vicinity,RV Remediation,0,0,1,,,FALSE,Harrell,2024,6,26
H53271,2024-06-27,6th Ave S and S Bradford St Vicinity,72-Hour Notice Sweep,0,0,0,,,TRUE,Harrell,2024,6,26
H60206,2024-08-22,6th Ave S and S Bradford St Vicinity,72-Hour Notice Sweep,4,0,0,,,TRUE,Harrell,2024,8,34
H60220,2024-08-22,6th Ave S and S Bradford St Vicinity,RV Remediation,2,2,0,,,FALSE,Harrell,2024,8,34
H60364,2024-08-23,6th Ave S and S Bradford St Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2024,8,34
H66852,2024-10-24,6th Ave S and S Bradford St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,10,43
H66866,2024-10-24,6th Ave S and S Bradford St Vicinity,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,10,43
H72732,2024-12-30,6th Ave S and S Bradford St Vicinity,Notice Given,4,0,0,,,TRUE,Harrell,2024,12,53
H61404,2024-09-04,11th Ave NW from NW 54th St to NW 52nd St,Obstruction,1,0,0,,,FALSE,Harrell,2024,9,36
H64807,2024-10-03,11th Ave NW from NW 54th St to NW 52nd St,Obstruction,1,0,0,,,FALSE,Harrell,2024,10,40
H65022,2024-10-04,11th Ave NW from NW 54th St to NW 52nd St,Obstruction,1,0,0,,,FALSE,Harrell,2024,10,40
H37821,2024-02-20,4th Ave N from Valley St to Roy St,Obstruction,1,0,0,,,FALSE,Harrell,2024,2,8
H40433,2024-03-13,4th Ave N from Valley St to Roy St,Notice Given,0,0,0,,,TRUE,Harrell,2024,3,11
H50781,2024-06-06,4th Ave N from Valley St to Roy St,Obstruction,1,0,0,,,FALSE,Harrell,2024,6,23
H55926,2024-07-18,4th Ave N from Valley St to Roy St,Notice Given,0,0,0,,,TRUE,Harrell,2024,7,29
H60006,2024-08-21,4th Ave N from Valley St to Roy St,Notice Given,1,0,0,,,TRUE,Harrell,2024,8,34
H53549,2024-06-28,Dearborn Park,72-Hour Notice Sweep,3,0,0,,,TRUE,Harrell,2024,6,26
H61788,2024-09-06,Mt Baker Blvd & 30th Ave S,72-Hour Notice Sweep,2,0,0,,,TRUE,Harrell,2024,9,36
H55767,2024-07-17,Interlaken park,Notice Given,2,0,0,,,TRUE,Harrell,2024,7,29
H38053,2024-02-22,NW 47th St from 8th Ave NW to Leary Way NW,Notice Given,4,0,0,,,TRUE,Harrell,2024,2,8
H47556,2024-05-09,NW 47th St from 8th Ave NW to Leary Way NW,Obstruction,1,0,0,,,FALSE,Harrell,2024,5,19
H34058,2024-01-11,N 87th St from Palatine Ave N to 1st Ave NW,72-Hour Notice Sweep,19,0,0,,,TRUE,Harrell,2024,1,2
H38584,2024-02-27,S Spokane St from 6th Ave S to 1st Ave S,72-Hour Notice Sweep,11,0,0,,,TRUE,Harrell,2024,2,9
H33259,2024-01-04,8th Ave NW & NW 46th St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,1,1
H54547,2024-07-09,8th Ave NW & NW 46th St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,7,28
H63880,2024-09-25,8th Ave NW & NW 46th St Vicinity,72-Hour Notice Sweep,0,0,0,,,TRUE,Harrell,2024,9,39
H63929,2024-09-25,8th Ave NW & NW 46th St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,9,39
H72053,2024-12-20,8th Ave NW & NW 46th St Vicinity,Obstruction,2,0,0,,,FALSE,Harrell,2024,12,51
H72663,2024-12-30,8th Ave NW & NW 46th St Vicinity,Obstruction,3,0,0,,,FALSE,Harrell,2024,12,53
H56307,2024-07-22,Mary Ave NW from NW 90th St to NW 85th St,72-Hour Notice Sweep,5,0,0,,,TRUE,Harrell,2024,7,30
H51634,2024-06-13,Ohio Ave S from S Alaska St to S Hudson St,RV Remediation,0,0,0,,,FALSE,Harrell,2024,6,24
H61329,2024-09-03,Ohio Ave S from S Alaska St to S Hudson St,RV Remediation,0,0,0,,,FALSE,Harrell,2024,9,36
H61470,2024-09-04,SB I-5 & S Dearborn St off-ramp WSDOT Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2024,9,36
H49698,2024-05-29,6th Ave N,72-Hour Notice Sweep,8,0,0,,,TRUE,Harrell,2024,5,22
H50403,2024-06-03,6th Ave N,Obstruction,2,0,0,,,FALSE,Harrell,2024,6,23
H35524,2024-01-29,Greg Davis Park,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,1,5
H70322,2024-12-03,SW Henderson & 9th Ave SW Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,12,49
H34698,2024-01-19,7th Ave S & Airport Way S Vicinity,72-Hour Notice Sweep,7,0,0,,,TRUE,Harrell,2024,1,3
H63804,2024-09-24,7th Ave S & Airport Way S Vicinity,72-Hour Notice Sweep,9,0,0,,,TRUE,Harrell,2024,9,39
H37250,2024-02-14,Nagle Place,Obstruction,4,0,0,,,FALSE,Harrell,2024,2,7
H38909,2024-03-01,Nagle Place,Obstruction,4,0,0,,,FALSE,Harrell,2024,3,9
H39158,2024-03-04,Nagle Place,Obstruction,2,0,0,,,FALSE,Harrell,2024,3,10
H40730,2024-03-15,Nagle Place,Obstruction,3,0,0,,,FALSE,Harrell,2024,3,11
H41212,2024-03-20,Nagle Place,Obstruction,4,0,0,,,FALSE,Harrell,2024,3,12
H42128,2024-03-27,Nagle Place,Obstruction,4,0,0,,,FALSE,Harrell,2024,3,13
H42489,2024-03-29,Nagle Place,Obstruction,2,0,0,,,FALSE,Harrell,2024,3,13
H43553,2024-04-08,Nagle Place,Obstruction,1,0,0,,,FALSE,Harrell,2024,4,15
H44103,2024-04-11,Nagle Place,Obstruction,1,0,0,,,FALSE,Harrell,2024,4,15
H44604,2024-04-16,Nagle Place,Obstruction,2,0,0,,,FALSE,Harrell,2024,4,16
H58671,2024-08-09,Nagle Place,Obstruction,1,0,0,,,FALSE,Harrell,2024,8,32
H59351,2024-08-15,Nagle Place,Obstruction,1,0,0,,,FALSE,Harrell,2024,8,33
H59881,2024-08-20,Nagle Place,Obstruction,5,0,0,,,FALSE,Harrell,2024,8,34
H60795,2024-08-28,Nagle Place,Obstruction,2,0,0,,,FALSE,Harrell,2024,8,35
H61226,2024-09-03,Nagle Place,Obstruction,2,0,0,,,FALSE,Harrell,2024,9,36
H62039,2024-09-10,Nagle Place,Obstruction,2,0,0,,,FALSE,Harrell,2024,9,37
H62698,2024-09-16,Nagle Place,Obstruction,2,0,0,,,FALSE,Harrell,2024,9,38
H65419,2024-10-09,Nagle Place,Obstruction,2,0,0,,,FALSE,Harrell,2024,10,41
H52203,2024-06-18,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,RV Remediation,0,0,1,,,FALSE,Harrell,2024,6,25
H63827,2024-08-29,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,RV Remediation,0,0,0,,,FALSE,Harrell,2024,8,35
H69310,2024-11-20,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,RV Remediation,0,0,0,,,FALSE,Harrell,2024,11,47
H69311,2024-11-14,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,RV Remediation,0,0,0,,,FALSE,Harrell,2024,11,46
H39750,2024-03-07,16th Ave SW from SW Holly St to SW Findlay St,RV Remediation,0,0,0,,,FALSE,Harrell,2024,3,10
H39619,2024-03-06,7th Ave S from S Dearborn Street to S Charles St,Notice Given,1,0,0,,,TRUE,Harrell,2024,3,10
H39897,2024-03-08,7th Ave S from S Dearborn Street to S Charles St,Obstruction,1,0,0,,,FALSE,Harrell,2024,3,10
H51376,2024-06-11,7th Ave S from S Dearborn Street to S Charles St,Obstruction,1,0,0,,,FALSE,Harrell,2024,6,24
H54581,2024-07-09,7th Ave S from S Dearborn Street to S Charles St,Obstruction,1,0,0,,,FALSE,Harrell,2024,7,28
H72078,2024-12-20,7th Ave S from S Dearborn Street to S Charles St,Obstruction,1,0,0,,,FALSE,Harrell,2024,12,51
H45631,2024-04-23,9th Ave S & S Bradford St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,4,17
H60689,2024-08-27,9th Ave S & S Bradford St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,8,35
H69934,2024-11-26,9th Ave S & S Bradford St Vicinity,RV Remediation,2,0,0,,,FALSE,Harrell,2024,11,48
H69960,2024-11-26,9th Ave S & S Bradford St Vicinity,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,11,48
H34764,2024-01-22,Russell Ave NW from Ione Place to NW Dock St.,Obstruction,1,0,0,,,FALSE,Harrell,2024,1,4
H35623,2024-01-30,Russell Ave NW from Ione Place to NW Dock St.,Obstruction,3,0,0,,,FALSE,Harrell,2024,1,5
H37456,2024-02-15,Russell Ave NW from Ione Place to NW Dock St.,Obstruction,1,0,0,,,FALSE,Harrell,2024,2,7
H65302,2024-10-08,Russell Ave NW from Ione Place to NW Dock St.,Obstruction,3,0,0,,,FALSE,Harrell,2024,10,41
H69933,2024-11-26,7th Ave S & S Dakota St Vicinity,RV Remediation,1,0,0,,,FALSE,Harrell,2024,11,48
H69961,2024-11-26,7th Ave S & S Dakota St Vicinity,72-Hour Notice Sweep,0,0,0,,,TRUE,Harrell,2024,11,48
H48564,2024-05-16,NW 40th St. from Leary Way NW to 6th Ave NW,Obstruction,1,0,0,,,FALSE,Harrell,2024,5,20
H52453,2024-06-21,NW 40th St. from Leary Way NW to 6th Ave NW,72-Hour Notice Sweep,6,0,0,,,TRUE,Harrell,2024,6,25
H71052,2024-12-11,Aurora Ave N. & Dexter Way N to Dexter Ave N,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,12,50
H41451,2024-03-21,S Eddy St & S Albro Pl Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,3,12
H49333,2024-05-23,S Eddy St & S Albro Pl Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,5,21
H57352,2024-07-30,S Eddy St & S Albro Pl Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2024,7,31
H49266,2024-05-22,1400 West Nickerson St.,72-Hour Notice Sweep,5,0,0,,,TRUE,Harrell,2024,5,21
H51747,2024-06-14,1400 West Nickerson St.,Obstruction,1,0,0,,,FALSE,Harrell,2024,6,24
H56072,2024-07-19,1400 West Nickerson St.,Obstruction,1,0,0,,,FALSE,Harrell,2024,7,29
H64690,2024-10-02,1400 West Nickerson St.,Notice Given,2,0,0,,,TRUE,Harrell,2024,10,40
H64531,2024-10-01,Interbay  Golf Course,Obstruction,0,0,0,,,FALSE,Harrell,2024,10,40
H70307,2024-12-03,Salmon Bay Natural Area,Notice Given,2,0,0,,,TRUE,Harrell,2024,12,49
H47094,2024-05-06,Cayton Corner Park,72-Hour Notice Sweep,3,0,0,,,TRUE,Harrell,2024,5,19
H37480,2024-02-15,NW 50th St from 15th Ave NW to 17th Ave NW,Obstruction,1,0,0,,,FALSE,Harrell,2024,2,7
H43019,2024-04-03,NW 50th St from 15th Ave NW to 17th Ave NW,Obstruction,1,0,0,,,FALSE,Harrell,2024,4,14
H43865,2024-04-10,NW 50th St from 15th Ave NW to 17th Ave NW,Obstruction,1,0,0,,,FALSE,Harrell,2024,4,15
H47276,2024-05-07,3rd Ave S from Edgar Martinez Dr S to S Holgate St,72-Hour Notice Sweep,2,0,0,,,TRUE,Harrell,2024,5,19
H64034,2024-09-26,3rd Ave S from Edgar Martinez Dr S to S Holgate St,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,9,39
H64088,2024-09-27,3rd Ave S from Edgar Martinez Dr S to S Holgate St,RV Remediation,1,0,0,,,FALSE,Harrell,2024,9,39
H67390,2024-10-30,3rd Ave S from Edgar Martinez Dr S to S Holgate St,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,10,44
H61420,2024-09-04,E Howell St from 14th Ave to 12th Ave,Notice Given,1,0,0,,,TRUE,Harrell,2024,9,36
H59129,2024-08-14,33rd Ave NE from NE 130th St and NE 125th St,Obstruction,0,0,0,,,FALSE,Harrell,2024,8,33
H70048,2024-11-27,33rd Ave NE from NE 130th St and NE 125th St,Obstruction,4,0,0,,,FALSE,Harrell,2024,11,48
H71898,2024-12-19,33rd Ave NE from NE 130th St and NE 125th St,Notice Given,2,0,0,,,TRUE,Harrell,2024,12,51
H71685,2024-12-17,NW 85th St and 6th Ave NW Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2024,12,51
H46443,2024-04-30,Burke Gilman Trail from NW Bowdoin Place to NW 39th Street,Obstruction,1,0,0,,,FALSE,Harrell,2024,4,18
H53489,2024-06-28,Burke Gilman Trail from NW Bowdoin Place to NW 39th Street,Obstruction,1,0,0,,,FALSE,Harrell,2024,6,26
H64684,2024-10-02,15th Ave from E Cherry St to E Jefferson St,RV Remediation,0,0,0,,,FALSE,Harrell,2024,10,40
H49007,2024-05-21,Matthews Beach Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,5,21
H52375,2024-06-21,NW 40th St from 3rd Ave NW to Leary Way NW,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,6,25
H58987,2024-08-13,NW 40th St from 3rd Ave NW to Leary Way NW,Obstruction,7,0,0,,,FALSE,Harrell,2024,8,33
H68992,2024-11-15,Federal Ave E from E Roy St to E Mercer St,Obstruction,1,0,0,,,FALSE,Harrell,2024,11,46
H43947,2024-04-10,MLK Jr Way S & S Angeline St,72-Hour Notice Sweep,1,0,0,,,TRUE,Harrell,2024,4,15
H37431,2024-02-15,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,2,7
H38235,2024-02-23,Cal Anderson Park,Notice Given,2,0,0,,,TRUE,Harrell,2024,2,8
H42319,2024-03-28,Cal Anderson Park,Notice Given,1,0,0,,,TRUE,Harrell,2024,3,13
H42936,2024-04-03,Cal Anderson Park,Obstruction,2,0,0,,,FALSE,Harrell,2024,4,14
H51158,2024-06-10,Cal Anderson Park,Obstruction,3,0,0,,,FALSE,Harrell,2024,6,24
H51598,2024-06-13,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,6,24
H53186,2024-06-27,Cal Anderson Park,Obstruction,2,0,0,,,FALSE,Harrell,2024,6,26
H53461,2024-06-28,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,6,26
H53957,2024-07-03,Cal Anderson Park,Obstruction,2,0,0,,,FALSE,Harrell,2024,7,27
H57026,2024-07-26,Cal Anderson Park,Obstruction,6,0,0,,,FALSE,Harrell,2024,7,30
H57308,2024-07-30,Cal Anderson Park,Obstruction,6,0,0,,,FALSE,Harrell,2024,7,31
H57874,2024-08-02,Cal Anderson Park,Obstruction,6,0,0,,,FALSE,Harrell,2024,8,31
H58226,2024-08-06,Cal Anderson Park,Obstruction,6,0,0,,,FALSE,Harrell,2024,8,32
H58668,2024-08-09,Cal Anderson Park,Obstruction,6,0,0,,,FALSE,Harrell,2024,8,32
H59027,2024-08-13,Cal Anderson Park,Obstruction,4,0,0,,,FALSE,Harrell,2024,8,33
H59349,2024-08-15,Cal Anderson Park,Notice Given,3,0,0,,,TRUE,Harrell,2024,8,33
H59884,2024-08-20,Cal Anderson Park,Obstruction,2,0,0,,,FALSE,Harrell,2024,8,34
H60794,2024-08-28,Cal Anderson Park,Obstruction,7,0,0,,,FALSE,Harrell,2024,8,35
H60911,2024-08-29,Cal Anderson Park,Obstruction,4,0,0,,,FALSE,Harrell,2024,8,35
H61051,2024-08-30,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,8,35
H61184,2024-09-03,Cal Anderson Park,Obstruction,0,0,0,,,FALSE,Harrell,2024,9,36
H61369,2024-09-04,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,9,36
H61526,2024-09-05,Cal Anderson Park,Obstruction,3,0,0,,,FALSE,Harrell,2024,9,36
H62038,2024-09-10,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,9,37
H62697,2024-09-16,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,9,38
H65417,2024-10-09,Cal Anderson Park,Obstruction,3,0,0,,,FALSE,Harrell,2024,10,41
H66291,2024-10-18,Cal Anderson Park,Obstruction,3,0,0,,,FALSE,Harrell,2024,10,42
H66577,2024-10-22,Cal Anderson Park,Obstruction,3,0,0,,,FALSE,Harrell,2024,10,43
H66700,2024-10-23,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,10,43
H68498,2024-11-12,Cal Anderson Park,Obstruction,1,0,0,,,FALSE,Harrell,2024,11,46
H68969,2024-11-15,Cal Anderson Park,Obstruction,3,0,0,,,FALSE,Harrell,2024,11,46
H70329,2024-12-03,Cal Anderson Park,Obstruction,2,0,0,,,FALSE,Harrell,2024,12,49
H71655,2024-12-17,Cal Anderson Park,Obstruction,4,0,0,,,FALSE,Harrell,2024,12,51
H40803,2024-03-15,Judge Charles M. Stokes Overlook,Notice Given,2,0,0,,,TRUE,Harrell,2024,3,11
H57718,2024-08-01,Judge Charles M. Stokes Overlook,Notice Given,3,0,0,,,TRUE,Harrell,2024,8,31
H63623,2024-09-23,Judge Charles M. Stokes Overlook,Notice Given,3,0,0,,,TRUE,Harrell,2024,9,39
H66968,2024-10-25,Judge Charles M. Stokes Overlook,Obstruction,2,0,0,,,FALSE,Harrell,2024,10,43
H59778,2024-08-19,NW 61st St. & 38th Ave NW,72-Hour Notice Sweep,2,0,0,,,TRUE,Harrell,2024,8,34
H61887,2024-09-09,NW 61st St. & 38th Ave NW,Obstruction,1,0,0,,,FALSE,Harrell,2024,9,37
H36024,2024-02-02,James St Southbound I-5 Off Ramp Vicinity,Notice Given,0,0,0,,,TRUE,Harrell,2024,2,5
H36437,2024-02-06,James St Southbound I-5 Off Ramp Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2024,2,6
