Date of Action,Unique ID,Action,Location Name,Tents Cleared,Living Structure Count,RV Count
9/18/2024,62988,Resolved - Obstruction,4th Ave from Battery St to Blanchard St,2,0,0
7/25/2024,56842,Resolved - Obstruction,Near Belltown Cottage Park ,0,0,0
9/18/2024,63063,Resolved - Obstruction,Hing Hay Park,1,0,0
9/30/2024,64480,Resolved - Obstruction,Hing Hay Park,0,0,0
12/20/2024,72076,Resolved - Obstruction,Hing Hay Park,1,0,0
9/30/2024,64474,Resolved - Obstruction,Donnie Chin International Children's Park,0,0,0
10/16/2024,66073,Resolved - Obstruction,Donnie Chin International Children's Park,1,0,0
10/17/2024,66190,Resolved - Obstruction,Donnie Chin International Children's Park,1,0,0
10/23/2024,66744,Resolved - Obstruction,Donnie Chin International Children's Park,0,0,0
11/4/2024,67873,Resolved - Obstruction,Donnie Chin International Children's Park,0,0,0
11/14/2024,68888,Resolved - Obstruction,Donnie Chin International Children's Park,0,0,0
2/26/2024,38432,Resolved - Obstruction,Kobe Terrace Park,2,0,0
3/6/2024,39594,Resolved - Obstruction,Kobe Terrace Park,3,0,0
3/14/2024,40650,Resolved - Obstruction,Kobe Terrace Park,0,0,0
3/15/2024,40798,Resolved - Obstruction,Kobe Terrace Park,0,0,0
5/6/2024,47144,Resolved - Advanced Notice Obstruction,Kobe Terrace Park,1,0,0
5/8/2024,47424,Resolved - Obstruction,Kobe Terrace Park,1,0,0
7/24/2024,56705,Resolved - Obstruction,Kobe Terrace Park,0,0,0
11/4/2024,67863,Resolved - Obstruction,Kobe Terrace Park,3,0,0
5/21/2024,49001,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
7/1/2024,53646,Resolved - Advanced Notice Obstruction,Pike St & 1st Ave ,1,0,0
7/11/2024,54929,Resolved - Obstruction,Pike St & 1st Ave ,2,0,0
7/16/2024,55514,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
7/19/2024,55978,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
7/22/2024,56193,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
7/26/2024,56961,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
7/29/2024,57159,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
7/30/2024,57312,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
8/6/2024,58189,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
8/9/2024,58651,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
8/13/2024,59014,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
8/23/2024,60292,Resolved - Obstruction,Pike St & 1st Ave ,1,0,0
9/13/2024,62392,Resolved - Obstruction,Pike St & 1st Ave ,0,0,0
12/5/2024,70491,Resolved - Obstruction,Pike St & 1st Ave ,1,0,0
3/19/2024,41088,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,2,0,0
3/22/2024,41663,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
4/11/2024,44066,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
4/29/2024,46303,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,0,0,0
5/16/2024,48565,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,2,0,0
5/29/2024,49757,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
5/30/2024,49977,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
6/10/2024,51199,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,2,0,0
6/12/2024,51509,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
7/23/2024,56519,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
7/30/2024,57425,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
7/31/2024,57582,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
8/1/2024,57739,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
8/5/2024,58289,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
8/15/2024,59444,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
8/20/2024,59952,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
8/21/2024,60088,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
8/22/2024,60228,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
8/23/2024,60349,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
8/26/2024,60524,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,2,0,0
8/28/2024,60876,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
9/4/2024,61476,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,0,0,0
9/16/2024,62755,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
9/17/2024,62917,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
9/18/2024,63069,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
9/19/2024,63251,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,0,0,0
9/24/2024,63807,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
9/27/2024,64237,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
10/23/2024,66742,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
10/24/2024,66869,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
10/25/2024,66985,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
10/28/2024,67204,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,2,0,0
11/1/2024,67695,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
11/4/2024,67869,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,2,0,0
11/7/2024,68311,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,1,0,0
7/17/2024,55790,Resolved - Scheduled,Yesler Way to I-5 Southbound to 6th Ave,4,0,0
11/1/2024,67701,Resolved - Advanced Notice Obstruction,Yesler Way to I-5 Southbound to 6th Ave,6,0,0
1/2/2024,32911,Resolved - Obstruction,Ballard Library ,2,0,0
1/3/2024,33068,Resolved - Obstruction,Ballard Library ,5,0,0
1/4/2024,33196,Resolved - Obstruction,Ballard Library ,0,0,0
1/5/2024,33354,Resolved - Obstruction,Ballard Library ,3,0,0
1/8/2024,33515,Resolved - Obstruction,Ballard Library ,3,0,0
1/9/2024,33698,Resolved - Obstruction,Ballard Library ,3,0,0
1/10/2024,33865,Resolved - Obstruction,Ballard Library ,3,0,0
1/17/2024,34316,Resolved - Obstruction,Ballard Library ,2,0,0
1/18/2024,34488,Resolved - Obstruction,Ballard Library ,2,0,0
1/19/2024,34610,Resolved - Obstruction,Ballard Library ,6,0,0
1/22/2024,34773,Resolved - Obstruction,Ballard Library ,1,0,0
1/23/2024,34970,Resolved - Obstruction,Ballard Library ,1,0,0
1/25/2024,35115,Resolved - Obstruction,Ballard Library ,1,0,0
1/30/2024,35572,Resolved - Obstruction,Ballard Library ,4,0,0
1/31/2024,35743,Resolved - Obstruction,Ballard Library ,0,0,0
2/2/2024,36065,Resolved - Obstruction,Ballard Library ,2,0,0
2/5/2024,36207,Resolved - Obstruction,Ballard Library ,3,0,0
2/12/2024,36865,Resolved - Obstruction,Ballard Library ,6,0,0
2/14/2024,37195,Resolved - Obstruction,Ballard Library ,1,0,0
2/15/2024,37429,Resolved - Obstruction,Ballard Library ,1,0,0
2/22/2024,38082,Resolved - Obstruction,Ballard Library ,1,0,0
2/28/2024,38644,Resolved - Obstruction,Ballard Library ,3,0,0
3/6/2024,39501,Resolved - Obstruction,Ballard Library ,3,0,0
3/7/2024,39679,Resolved - Obstruction,Ballard Library ,2,0,0
3/8/2024,39857,Resolved - Obstruction,Ballard Library ,1,0,0
3/11/2024,40077,Resolved - Obstruction,Ballard Library ,7,0,0
3/12/2024,40215,Resolved - Obstruction,Ballard Library ,7,0,0
3/13/2024,40451,Resolved - Obstruction,Ballard Library ,7,0,0
3/14/2024,40570,Resolved - Obstruction,Ballard Library ,4,0,0
3/28/2024,42326,Resolved - Obstruction,Ballard Library ,2,0,0
4/8/2024,43465,Resolved - Obstruction,Ballard Library ,3,0,0
4/22/2024,45382,Resolved - Obstruction,Ballard Library ,0,0,0
5/10/2024,47755,Resolved - Obstruction,Ballard Library ,1,0,0
5/28/2024,49589,Resolved - Obstruction,Ballard Library ,1,0,0
6/12/2024,51477,Resolved - Obstruction,Ballard Library ,1,0,0
6/13/2024,51601,Resolved - Obstruction,Ballard Library ,1,0,0
6/17/2024,51946,Resolved - Obstruction,Ballard Library ,1,0,0
7/5/2024,54197,Resolved - Obstruction,Ballard Library ,1,0,0
7/10/2024,54664,Resolved - Obstruction,Ballard Library ,1,0,0
7/22/2024,56203,Resolved - Obstruction,Ballard Library ,1,0,0
7/26/2024,56997,Resolved - Obstruction,Ballard Library ,0,0,0
8/2/2024,57806,Resolved - Obstruction,Ballard Library ,1,0,0
8/5/2024,58017,Resolved - Obstruction,Ballard Library ,1,0,0
8/14/2024,59147,Resolved - Obstruction,Ballard Library ,2,0,0
8/19/2024,59699,Resolved - Obstruction,Ballard Library ,1,0,0
8/20/2024,59905,Resolved - Obstruction,Ballard Library ,0,0,0
8/21/2024,60002,Resolved - Obstruction,Ballard Library ,1,0,0
8/22/2024,60170,Resolved - Advanced Notice Obstruction,Ballard Library ,0,0,0
8/27/2024,60627,Resolved - Obstruction,Ballard Library ,1,0,0
8/28/2024,60771,Resolved - Obstruction,Ballard Library ,1,0,0
8/30/2024,61056,Resolved - Obstruction,Ballard Library ,1,0,0
9/3/2024,61221,Resolved - Obstruction,Ballard Library ,1,0,0
9/9/2024,61841,Resolved - Obstruction,Ballard Library ,1,0,0
9/10/2024,61975,Resolved - Obstruction,Ballard Library ,2,0,0
9/11/2024,62138,Resolved - Obstruction,Ballard Library ,2,0,0
9/12/2024,62242,Resolved - Obstruction,Ballard Library ,1,0,0
9/13/2024,62444,Resolved - Obstruction,Ballard Library ,0,0,0
9/16/2024,62638,Resolved - Obstruction,Ballard Library ,1,0,0
9/17/2024,62815,Resolved - Obstruction,Ballard Library ,2,0,0
9/18/2024,63026,Resolved - Obstruction,Ballard Library ,2,0,0
9/20/2024,63326,Resolved - Obstruction,Ballard Library ,1,0,0
9/23/2024,63572,Resolved - Obstruction,Ballard Library ,1,0,0
9/24/2024,63739,Resolved - Obstruction,Ballard Library ,2,0,0
9/27/2024,64168,Resolved - Obstruction,Ballard Library ,2,0,0
9/30/2024,64410,Resolved - Obstruction,Ballard Library ,2,0,0
10/3/2024,64771,Resolved - Obstruction,Ballard Library ,1,0,0
10/7/2024,65116,Resolved - Obstruction,Ballard Library ,1,0,0
10/8/2024,65275,Resolved - Obstruction,Ballard Library ,2,0,0
10/15/2024,65849,Resolved - Obstruction,Ballard Library ,1,0,0
10/16/2024,65983,Resolved - Obstruction,Ballard Library ,2,0,0
10/18/2024,66241,Resolved - Obstruction,Ballard Library ,1,0,0
10/21/2024,66387,Resolved - Obstruction,Ballard Library ,1,0,0
10/23/2024,66719,Resolved - Obstruction,Ballard Library ,1,0,0
10/25/2024,66946,Resolved - Obstruction,Ballard Library ,1,0,0
10/28/2024,67115,Resolved - Obstruction,Ballard Library ,2,0,0
11/8/2024,68351,Resolved - Obstruction,Ballard Library ,1,0,0
11/12/2024,68450,Resolved - Obstruction,Ballard Library ,3,0,0
11/13/2024,68591,Resolved - Obstruction,Ballard Library ,2,0,0
11/18/2024,69062,Resolved - Obstruction,Ballard Library ,4,0,0
11/25/2024,69787,Resolved - Obstruction,Ballard Library ,0,0,0
11/27/2024,69999,Resolved - Obstruction,Ballard Library ,1,0,0
12/4/2024,70386,Resolved - Obstruction,Ballard Library ,1,0,0
12/6/2024,70659,Resolved - Obstruction,Ballard Library ,1,0,0
12/9/2024,70808,Resolved - Obstruction,Ballard Library ,0,0,0
12/11/2024,71044,Resolved - Obstruction,Ballard Library ,0,0,0
12/16/2024,71484,Resolved - Obstruction,Ballard Library ,3,0,0
12/18/2024,71764,Resolved - Obstruction,Ballard Library ,2,0,0
12/20/2024,72022,Resolved - Obstruction,Ballard Library ,2,0,0
12/23/2024,72117,Resolved - Obstruction,Ballard Library ,1,0,0
12/24/2024,72234,Resolved - Obstruction,Ballard Library ,2,0,0
1/29/2024,35463,Resolved - Obstruction,Gilman Playground,1,0,0
5/2/2024,46729,Resolved - Obstruction,Gilman Playground,1,0,0
9/20/2024,63373,Resolved - Obstruction,Gilman Playground,2,0,0
9/27/2024,64207,Resolved - Obstruction,Gilman Playground,0,0,0
10/2/2024,64675,Resolved - Obstruction,Gilman Playground,1,0,0
10/9/2024,65376,Resolved - Obstruction,Gilman Playground,0,0,0
10/31/2024,67424,Resolved - Obstruction,Gilman Playground,2,0,0
11/1/2024,67577,Resolved - Obstruction,Gilman Playground,0,0,0
2/1/2024,35899,Resolved - Obstruction,9th Ave from Virginia to Stewart,4,0,0
2/1/2024,35938,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,0,0,0
2/8/2024,36657,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
2/12/2024,36933,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
3/1/2024,38962,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,2,0,0
6/18/2024,52166,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
6/24/2024,52647,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,2,0,0
7/16/2024,55595,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,2,0,0
7/25/2024,56872,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,2,0,0
7/29/2024,57226,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
7/30/2024,57323,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
9/4/2024,61415,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
9/10/2024,61978,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
9/18/2024,63045,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,2,0,0
9/24/2024,63731,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
10/4/2024,64991,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,3,0,0
10/8/2024,65309,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,3,0,0
10/16/2024,66056,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
10/17/2024,66123,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,2,0,0
11/6/2024,68086,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,2,0,0
11/19/2024,69248,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
12/4/2024,70415,Resolved - Obstruction,University Playfield (4745 9th Ave NE) ,1,0,0
1/2/2024,32945,Resolved - Obstruction,Miller Playfield,0,0,0
2/12/2024,36958,Resolved - Obstruction,Miller Playfield,1,0,0
2/23/2024,38200,Resolved - Obstruction,Miller Playfield,1,0,0
3/6/2024,39604,Resolved - Obstruction,Miller Playfield,0,0,0
6/10/2024,51167,Resolved - Obstruction,Miller Playfield,2,0,0
6/24/2024,52638,Resolved - Obstruction,Miller Playfield,1,0,0
7/30/2024,57362,Resolved - Obstruction,Miller Playfield,1,0,0
8/8/2024,58540,Resolved - Obstruction,Miller Playfield,1,0,0
8/12/2024,58855,Resolved - Obstruction,Miller Playfield,1,0,0
8/21/2024,60041,Resolved - Obstruction,Miller Playfield,1,0,0
8/28/2024,60802,Resolved - Obstruction,Miller Playfield,2,0,0
9/10/2024,61961,Resolved - Obstruction,Miller Playfield,1,0,0
10/1/2024,64509,Resolved - Obstruction,Miller Playfield,2,0,0
10/9/2024,65414,Resolved - Obstruction,Miller Playfield,1,0,0
10/15/2024,65872,Resolved - Obstruction,Miller Playfield,1,0,0
10/17/2024,66152,Resolved - Obstruction,Miller Playfield,1,0,0
10/18/2024,66306,Resolved - Obstruction,Miller Playfield,1,0,0
10/22/2024,66581,Resolved - Obstruction,Miller Playfield,2,0,0
10/23/2024,66706,Resolved - Obstruction,Miller Playfield,1,0,0
10/29/2024,67299,Resolved - Obstruction,Miller Playfield,1,0,0
11/4/2024,67842,Resolved - Obstruction,Miller Playfield,1,0,0
11/6/2024,68094,Resolved - Obstruction,Miller Playfield,2,0,0
11/13/2024,68697,Resolved - Obstruction,Miller Playfield,1,0,0
11/18/2024,69122,Resolved - Obstruction,Miller Playfield,1,0,0
11/22/2024,69601,Resolved - Obstruction,Miller Playfield,1,0,0
11/27/2024,70001,Resolved - Obstruction,Miller Playfield,1,0,0
12/16/2024,71566,Resolved - Obstruction,Miller Playfield,1,0,0
5/17/2024,48732,Resolved - Obstruction,NW 42nd St from Burke Gilman TRL to 9th Ave NW,2,0,0
12/9/2024,70876,Resolved - Advanced Notice Obstruction,NW 42nd St from Burke Gilman TRL to 9th Ave NW,5,0,0
1/22/2024,34763,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
2/5/2024,36237,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,3,0,0
2/14/2024,37261,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,4,0,0
2/20/2024,37843,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
3/5/2024,39393,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,4,0,0
3/7/2024,39726,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,3,0,0
3/13/2024,40455,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
3/28/2024,42258,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
4/2/2024,42837,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
4/4/2024,43131,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
4/12/2024,44246,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,3,0,0
4/15/2024,44457,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,2,0,0
4/16/2024,44688,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,2,0,0
4/18/2024,45062,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,2,0,0
4/19/2024,45214,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
4/22/2024,45398,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,3,0,0
4/24/2024,45753,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
4/25/2024,45816,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
4/30/2024,46372,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
5/14/2024,48196,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,0,0,0
5/21/2024,49003,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,0,0,0
5/24/2024,49425,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
5/31/2024,50095,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
6/6/2024,50769,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
6/7/2024,50957,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,2,0,0
6/26/2024,52948,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,0,0,0
7/12/2024,55160,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
7/19/2024,56008,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
8/14/2024,59199,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
8/22/2024,60155,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,3,0,0
10/3/2024,64838,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
11/7/2024,68228,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,3,0,0
11/13/2024,68688,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,0,0,0
12/17/2024,71670,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,1,0,0
2/15/2024,37384,Resolved - Obstruction,4th Ave from James St to Cherry St,2,0,0
1/3/2024,33115,Resolved - Obstruction,Broadway Hill Park,0,0,0
2/2/2024,36080,Resolved - Obstruction,Broadway Hill Park,1,0,0
2/22/2024,38064,Resolved - Obstruction,Broadway Hill Park,1,0,0
3/1/2024,38940,Resolved - Obstruction,Broadway Hill Park,2,0,0
3/11/2024,40106,Resolved - Obstruction,Broadway Hill Park,0,0,0
3/14/2024,40597,Resolved - Obstruction,Broadway Hill Park,2,0,0
6/3/2024,50316,Resolved - Obstruction,Broadway Hill Park,1,0,0
6/27/2024,53257,Resolved - Obstruction,Broadway Hill Park,0,0,0
7/2/2024,53868,Resolved - Advanced Notice Obstruction,Broadway Hill Park,1,0,0
7/10/2024,54703,Resolved - Obstruction,Broadway Hill Park,1,0,0
