ID,ActionDate,Unique ID,Action,TentCount,LivingStructureCount,RVCount,LocationName
58,7/9/2023,5845116,Resolved - Obstruction,0,0,0,Pioneer Park
58,7/9/2023,5845116,Resolved - Obstruction,0,0,0,Pioneer Park
58,7/14/2023,5845121,Active Location Inspection,0,0,0,Pioneer Park
58,7/14/2023,5845121,Resolved - Obstruction,0,0,0,Pioneer Park
58,7/17/2023,5845124,Active Location Inspection,0,0,0,Pioneer Park
58,7/17/2023,5845124,Resolved - Obstruction,0,0,0,Pioneer Park
58,7/20/2023,5845127,Resolved - Obstruction,0,0,0,Pioneer Park
58,7/21/2023,5845128,Active Location Inspection,0,0,0,Pioneer Park
58,7/21/2023,5845128,Resolved - Obstruction,0,0,0,Pioneer Park
58,7/24/2023,5845131,Resolved - Obstruction,0,0,0,Pioneer Park
58,7/26/2023,5845133,Active Location Inspection,0,0,0,Pioneer Park
58,7/26/2023,5845133,Resolved - Obstruction,0,0,0,Pioneer Park
58,7/31/2023,5845138,Resolved - Obstruction,0,0,0,Pioneer Park
58,8/1/2023,5845139,Resolved - Obstruction,0,0,0,Pioneer Park
58,8/4/2023,5845142,Resolved - Obstruction,0,0,0,Pioneer Park
58,8/7/2023,5845145,Resolved - Obstruction,0,0,0,Pioneer Park
58,8/14/2023,5845152,Active Location Inspection,0,0,0,Pioneer Park
58,8/14/2023,5845152,Resolved - Obstruction,0,0,0,Pioneer Park
58,8/21/2023,5845159,Resolved - Obstruction,0,0,0,Pioneer Park
58,8/24/2023,5845162,Resolved - Obstruction,0,0,0,Pioneer Park
58,8/31/2023,5845169,Active Location Inspection,0,0,0,Pioneer Park
58,8/31/2023,5845169,Resolved - Obstruction,0,0,0,Pioneer Park
58,9/1/2023,5845170,Resolved - Obstruction,1,0,0,Pioneer Park
58,9/6/2023,5845175,Active Location Inspection,0,0,0,Pioneer Park
58,9/6/2023,5845175,Resolved - Obstruction,0,0,0,Pioneer Park
58,9/11/2023,5845180,Active Location Inspection,0,0,0,Pioneer Park
58,9/12/2023,5845181,Resolved - Obstruction,0,0,0,Pioneer Park
58,9/19/2023,5845188,Active Location Inspection,1,0,0,Pioneer Park
58,9/20/2023,5845189,Resolved - Obstruction,1,0,0,Pioneer Park
58,9/25/2023,5845194,Resolved - Obstruction,0,0,0,Pioneer Park
58,10/2/2023,5845201,Active Location Inspection,0,0,0,Pioneer Park
58,10/2/2023,5845201,Resolved - Obstruction,0,0,0,Pioneer Park
58,10/4/2023,5845203,Resolved - Obstruction,0,0,0,Pioneer Park
58,10/12/2023,5845211,Active Location Inspection,0,0,0,Pioneer Park
58,10/12/2023,5845211,Resolved - Obstruction,0,0,0,Pioneer Park
58,10/17/2023,5845216,Resolved - Obstruction,0,0,0,Pioneer Park
58,10/18/2023,5845217,Active Location Inspection,1,0,0,Pioneer Park
58,10/18/2023,5845217,Resolved - Obstruction,1,0,0,Pioneer Park
58,10/23/2023,5845222,Active Location Inspection,0,0,0,Pioneer Park
58,10/23/2023,5845222,Resolved - Obstruction,0,0,0,Pioneer Park
58,10/24/2023,5845223,Active Location Inspection,0,0,0,Pioneer Park
58,10/25/2023,5845224,Resolved - Obstruction,1,0,0,Pioneer Park
58,10/30/2023,5845229,Resolved - Obstruction,0,0,0,Pioneer Park
58,11/6/2023,5845236,Active Location Inspection,0,0,0,Pioneer Park
58,11/6/2023,5845236,Resolved - Obstruction,0,0,0,Pioneer Park
58,11/7/2023,5845237,Active Location Inspection,0,0,0,Pioneer Park
58,11/8/2023,5845238,Active Location Inspection,0,0,0,Pioneer Park
58,11/8/2023,5845238,Resolved - Obstruction,0,0,0,Pioneer Park
58,11/9/2023,5845239,Resolved - Obstruction,0,0,0,Pioneer Park
58,11/13/2023,5845243,Resolved - Obstruction,0,0,0,Pioneer Park
58,11/14/2023,5845244,Active Location Inspection,0,0,0,Pioneer Park
58,11/14/2023,5845244,Active Location Inspection,0,0,0,Pioneer Park
58,11/14/2023,5845244,Resolved - Obstruction,0,0,0,Pioneer Park
58,11/16/2023,5845246,Resolved - Obstruction,0,0,0,Pioneer Park
58,11/28/2023,5845258,Active Location Inspection,0,0,0,Pioneer Park
58,11/28/2023,5845258,Resolved - Obstruction,0,0,0,Pioneer Park
58,12/6/2023,5845266,Active Location Inspection,2,0,0,Pioneer Park
58,12/6/2023,5845266,Resolved - Obstruction,2,0,0,Pioneer Park
58,12/7/2023,5845267,Resolved - Obstruction,0,0,0,Pioneer Park
58,12/8/2023,5845268,Active Location Inspection,0,0,0,Pioneer Park
58,12/8/2023,5845268,Resolved - Obstruction,0,0,0,Pioneer Park
58,12/18/2023,5845278,Active Location Inspection,2,0,0,Pioneer Park
58,12/18/2023,5845278,Resolved - Obstruction,2,0,0,Pioneer Park
58,12/19/2023,5845279,Active Location Inspection,0,0,0,Pioneer Park
58,12/20/2023,5845280,Resolved - Obstruction,0,0,0,Pioneer Park
58,12/21/2023,5845281,Resolved - Obstruction,0,0,0,Pioneer Park
58,12/22/2023,5845282,Resolved - Obstruction,0,0,0,Pioneer Park
58,12/26/2023,5845286,Active Location Inspection,0,0,0,Pioneer Park
58,12/26/2023,5845286,Resolved - Obstruction,0,0,0,Pioneer Park
58,12/28/2023,5845288,Resolved - Obstruction,0,0,0,Pioneer Park
59,3/17/2023,5945002,Resolved - Obstruction,0,0,0,Prefontaine Park
59,3/24/2023,5945009,Resolved - Obstruction,0,0,0,Prefontaine Park
59,12/18/2023,5945278,Active Location Inspection,0,0,0,Prefontaine Park
59,12/29/2023,5945289,Resolved - Obstruction,0,0,0,Prefontaine Park
60,1/5/2023,6044931,Active Location Inspection,1,0,0,3rd Ave & Yesler Way
60,1/11/2023,6044937,Resolved - Obstruction,1,0,0,3rd Ave & Yesler Way
60,4/19/2023,6045035,Resolved - Obstruction,0,0,0,3rd Ave & Yesler Way
60,6/26/2023,6045103,Resolved - Obstruction,0,0,0,3rd Ave & Yesler Way
61,6/12/2023,6145089,Resolved - Obstruction,0,0,0,City Hall Park
61,7/6/2023,6145113,Resolved - Obstruction,0,0,0,City Hall Park
61,7/8/2023,6145115,Resolved - Obstruction,0,0,0,City Hall Park
61,7/10/2023,6145117,Resolved - Obstruction,0,0,0,City Hall Park
61,7/11/2023,6145118,Active Location Inspection,0,0,0,City Hall Park
61,7/12/2023,6145119,Active Location Inspection,1,0,0,City Hall Park
61,7/12/2023,6145119,Resolved - Obstruction,1,0,0,City Hall Park
61,7/13/2023,6145120,Resolved - Obstruction,0,0,0,City Hall Park
61,7/14/2023,6145121,Active Location Inspection,0,0,0,City Hall Park
61,7/14/2023,6145121,Resolved - Obstruction,0,0,0,City Hall Park
61,7/20/2023,6145127,Resolved - Obstruction,0,0,0,City Hall Park
61,8/2/2023,6145140,Resolved - Obstruction,0,0,0,City Hall Park
61,8/25/2023,6145163,Resolved - Obstruction,0,0,0,City Hall Park
61,9/6/2023,6145175,Active Location Inspection,0,0,0,City Hall Park
61,9/6/2023,6145175,Resolved - Obstruction,0,0,0,City Hall Park
61,9/18/2023,6145187,Active Location Inspection,1,0,0,City Hall Park
61,9/18/2023,6145187,Resolved - Obstruction,1,0,0,City Hall Park
61,10/10/2023,6145209,Resolved - Obstruction,1,0,0,City Hall Park
61,10/27/2023,6145226,Active Location Inspection,2,0,0,City Hall Park
61,10/27/2023,6145226,Resolved - Obstruction,0,0,0,City Hall Park
61,10/30/2023,6145229,Resolved - Obstruction,0,0,0,City Hall Park
61,11/22/2023,6145252,Resolved - Obstruction,0,0,0,City Hall Park
64,1/27/2023,6444953,Active Location Inspection,1,0,0,Near Belltown Cottage Park
64,1/31/2023,6444957,Resolved - Obstruction,0,0,0,Near Belltown Cottage Park
64,5/22/2023,6445068,Resolved - Obstruction,0,0,0,Near Belltown Cottage Park
66,6/22/2023,6645099,Active Location Inspection,1,0,0,Myrtle Edwards Park
66,6/22/2023,6645099,Resolved - Obstruction,0,0,0,Myrtle Edwards Park
66,9/5/2023,6645174,Active Location Inspection,1,0,0,Myrtle Edwards Park
66,9/21/2023,6645190,Resolved - Obstruction,0,0,0,Myrtle Edwards Park
66,10/20/2023,6645219,Resolved - Obstruction,1,0,0,Myrtle Edwards Park
67,1/4/2023,6744930,Resolved - Obstruction,0,0,0,Hing Hay Park
67,9/27/2023,6745196,Active Location Inspection,0,0,0,Hing Hay Park
67,9/27/2023,6745196,Resolved - Obstruction,0,0,0,Hing Hay Park
67,10/2/2023,6745201,Active Location Inspection,0,0,0,Hing Hay Park
67,10/4/2023,6745203,Resolved - Obstruction,0,0,0,Hing Hay Park
67,10/10/2023,6745209,Resolved - Obstruction,0,0,0,Hing Hay Park
68,11/14/2023,6845244,Active Location Inspection,1,0,0,Donnie Chin International Children's Park
68,11/16/2023,6845246,Resolved - Obstruction,0,0,0,Donnie Chin International Children's Park
69,5/4/2023,6945050,Resolved - Obstruction,0,0,0,Kobe Terrace Park
69,5/11/2023,6945057,Resolved - Obstruction,0,0,0,Kobe Terrace Park
69,6/27/2023,6945104,Resolved - Obstruction,0,0,0,Kobe Terrace Park
70,1/23/2023,7044949,Active Location Inspection,2,0,0,3rd Ave & S Jackson St
70,1/27/2023,7044953,Resolved - Obstruction,0,0,0,3rd Ave & S Jackson St
74,8/30/2023,7445168,Active Location Inspection,1,0,0,2nd Ave from Battery St to Bell St
74,10/13/2023,7445212,Resolved - Obstruction,1,0,0,2nd Ave from Battery St to Bell St
79,12/20/2023,7945280,Active Location Inspection,1,0,0,5th Ave & James St
79,12/20/2023,7945280,Resolved - Obstruction,1,0,0,5th Ave & James St
82,8/30/2023,8245168,Active Location Inspection,3,0,0,S Washington St from 5th Ave S to 3rd Ave S
82,10/10/2023,8245209,Resolved - Obstruction,1,0,0,S Washington St from 5th Ave S to 3rd Ave S
93,1/3/2023,9344929,Resolved - Obstruction,0,0,0,Ballard Library
93,1/9/2023,9344935,Resolved - Obstruction,0,0,0,Ballard Library
93,1/10/2023,9344936,Resolved - Obstruction,0,0,0,Ballard Library
93,1/11/2023,9344937,Resolved - Obstruction,0,0,0,Ballard Library
93,1/12/2023,9344938,Resolved - Obstruction,0,0,0,Ballard Library
93,1/17/2023,9344943,Resolved - Obstruction,0,0,0,Ballard Library
93,1/18/2023,9344944,Resolved - Obstruction,0,0,0,Ballard Library
93,1/20/2023,9344946,Resolved - Obstruction,0,0,0,Ballard Library
93,1/23/2023,9344949,Resolved - Obstruction,3,0,0,Ballard Library
93,1/24/2023,9344950,Resolved - Obstruction,0,0,0,Ballard Library
93,1/30/2023,9344956,Resolved - Obstruction,0,0,0,Ballard Library
93,1/31/2023,9344957,Resolved - Obstruction,0,0,0,Ballard Library
93,2/1/2023,9344958,Resolved - Obstruction,3,0,0,Ballard Library
93,2/2/2023,9344959,Resolved - Obstruction,3,0,0,Ballard Library
93,2/6/2023,9344963,Resolved - Obstruction,0,0,0,Ballard Library
93,2/8/2023,9344965,Resolved - Obstruction,0,0,0,Ballard Library
93,2/10/2023,9344967,Resolved - Obstruction,0,0,0,Ballard Library
93,2/14/2023,9344971,Resolved - Obstruction,0,0,0,Ballard Library
93,2/15/2023,9344972,Resolved - Obstruction,0,0,0,Ballard Library
93,2/21/2023,9344978,Resolved - Obstruction,4,0,0,Ballard Library
93,2/23/2023,9344980,Resolved - Obstruction,0,0,0,Ballard Library
93,2/24/2023,9344981,Resolved - Obstruction,0,0,0,Ballard Library
93,2/28/2023,9344985,Resolved - Obstruction,0,0,0,Ballard Library
93,3/1/2023,9344986,Resolved - Obstruction,0,0,0,Ballard Library
93,3/2/2023,9344987,Resolved - Obstruction,0,0,0,Ballard Library
93,3/3/2023,9344988,Resolved - Obstruction,0,0,0,Ballard Library
93,3/6/2023,9344991,Resolved - Obstruction,0,0,0,Ballard Library
93,3/7/2023,9344992,Resolved - Obstruction,0,0,0,Ballard Library
93,3/8/2023,9344993,Resolved - Obstruction,0,0,0,Ballard Library
93,3/10/2023,9344995,Resolved - Obstruction,0,0,0,Ballard Library
93,3/13/2023,9344998,Resolved - Obstruction,0,0,0,Ballard Library
93,3/14/2023,9344999,Resolved - Obstruction,0,0,0,Ballard Library
93,3/15/2023,9345000,Resolved - Obstruction,0,0,0,Ballard Library
93,3/16/2023,9345001,Resolved - Obstruction,0,0,0,Ballard Library
93,3/17/2023,9345002,Resolved - Obstruction,0,0,0,Ballard Library
93,3/22/2023,9345007,Resolved - Obstruction,0,0,0,Ballard Library
93,3/23/2023,9345008,Resolved - Obstruction,0,0,0,Ballard Library
93,3/24/2023,9345009,Resolved - Obstruction,0,0,0,Ballard Library
93,3/27/2023,9345012,Resolved - Obstruction,0,0,0,Ballard Library
93,3/28/2023,9345013,Resolved - Obstruction,0,0,0,Ballard Library
93,3/29/2023,9345014,Resolved - Obstruction,0,0,0,Ballard Library
93,3/30/2023,9345015,Resolved - Obstruction,0,0,0,Ballard Library
93,4/3/2023,9345019,Active Location Inspection,2,0,0,Ballard Library
93,4/3/2023,9345019,Resolved - Obstruction,0,0,0,Ballard Library
93,4/4/2023,9345020,Active Location Inspection,1,0,0,Ballard Library
93,4/4/2023,9345020,Resolved - Obstruction,0,0,0,Ballard Library
93,4/5/2023,9345021,Active Location Inspection,1,0,0,Ballard Library
93,4/5/2023,9345021,Resolved - Obstruction,0,0,0,Ballard Library
93,4/6/2023,9345022,Active Location Inspection,1,0,0,Ballard Library
93,4/6/2023,9345022,Resolved - Obstruction,0,0,0,Ballard Library
93,4/7/2023,9345023,Active Location Inspection,1,0,0,Ballard Library
93,4/7/2023,9345023,Resolved - Obstruction,0,0,0,Ballard Library
93,4/10/2023,9345026,Active Location Inspection,2,0,0,Ballard Library
93,4/10/2023,9345026,Resolved - Obstruction,0,0,0,Ballard Library
93,4/11/2023,9345027,Active Location Inspection,2,0,0,Ballard Library
93,4/13/2023,9345029,Resolved - Obstruction,0,0,0,Ballard Library
93,4/17/2023,9345033,Active Location Inspection,1,0,0,Ballard Library
93,4/17/2023,9345033,Resolved - Obstruction,0,0,0,Ballard Library
93,4/18/2023,9345034,Resolved - Obstruction,0,0,0,Ballard Library
93,4/19/2023,9345035,Active Location Inspection,1,0,0,Ballard Library
93,4/19/2023,9345035,Resolved - Obstruction,0,0,0,Ballard Library
93,4/20/2023,9345036,Active Location Inspection,1,0,0,Ballard Library
93,4/20/2023,9345036,Resolved - Obstruction,0,0,0,Ballard Library
93,4/21/2023,9345037,Active Location Inspection,2,0,0,Ballard Library
93,4/21/2023,9345037,Resolved - Obstruction,0,1,0,Ballard Library
93,4/24/2023,9345040,Resolved - Obstruction,0,0,0,Ballard Library
93,4/25/2023,9345041,Resolved - Obstruction,0,0,0,Ballard Library
93,4/26/2023,9345042,Active Location Inspection,1,0,0,Ballard Library
93,4/26/2023,9345042,Resolved - Obstruction,0,0,0,Ballard Library
93,4/27/2023,9345043,Active Location Inspection,1,0,0,Ballard Library
93,4/27/2023,9345043,Resolved - Obstruction,0,0,0,Ballard Library
93,4/28/2023,9345044,Active Location Inspection,1,0,0,Ballard Library
93,4/28/2023,9345044,Resolved - Obstruction,0,0,0,Ballard Library
93,5/1/2023,9345047,Active Location Inspection,2,0,0,Ballard Library
93,5/1/2023,9345047,Resolved - Obstruction,0,0,0,Ballard Library
93,5/2/2023,9345048,Active Location Inspection,1,0,0,Ballard Library
93,5/2/2023,9345048,Resolved - Obstruction,0,0,0,Ballard Library
93,5/3/2023,9345049,Active Location Inspection,1,0,0,Ballard Library
93,5/3/2023,9345049,Resolved - Obstruction,0,0,0,Ballard Library
93,5/4/2023,9345050,Active Location Inspection,1,0,0,Ballard Library
93,5/4/2023,9345050,Resolved - Obstruction,0,0,0,Ballard Library
93,5/5/2023,9345051,Active Location Inspection,1,0,0,Ballard Library
93,5/5/2023,9345051,Resolved - Obstruction,0,0,0,Ballard Library
93,5/8/2023,9345054,Resolved - Obstruction,0,0,0,Ballard Library
93,5/9/2023,9345055,Active Location Inspection,1,0,0,Ballard Library
93,5/9/2023,9345055,Resolved - Obstruction,0,0,0,Ballard Library
93,5/10/2023,9345056,Active Location Inspection,1,0,0,Ballard Library
93,5/10/2023,9345056,Resolved - Obstruction,0,0,0,Ballard Library
93,5/11/2023,9345057,Active Location Inspection,1,0,0,Ballard Library
93,5/11/2023,9345057,Resolved - Obstruction,0,0,0,Ballard Library
93,5/12/2023,9345058,Active Location Inspection,1,0,0,Ballard Library
93,5/12/2023,9345058,Resolved - Obstruction,0,0,0,Ballard Library
93,5/15/2023,9345061,Resolved - Obstruction,0,0,0,Ballard Library
93,5/16/2023,9345062,Active Location Inspection,2,0,0,Ballard Library
93,5/16/2023,9345062,Resolved - Obstruction,0,0,0,Ballard Library
93,5/17/2023,9345063,Active Location Inspection,1,0,0,Ballard Library
93,5/17/2023,9345063,Resolved - Obstruction,0,0,0,Ballard Library
93,5/18/2023,9345064,Active Location Inspection,1,0,0,Ballard Library
93,5/18/2023,9345064,Resolved - Obstruction,0,0,0,Ballard Library
93,5/19/2023,9345065,Active Location Inspection,1,0,0,Ballard Library
93,5/19/2023,9345065,Resolved - Obstruction,0,0,0,Ballard Library
93,5/23/2023,9345069,Active Location Inspection,1,0,0,Ballard Library
93,5/23/2023,9345069,Resolved - Obstruction,0,0,0,Ballard Library
93,5/24/2023,9345070,Resolved - Obstruction,0,0,0,Ballard Library
93,5/25/2023,9345071,Resolved - Obstruction,0,0,0,Ballard Library
93,5/26/2023,9345072,Active Location Inspection,1,0,0,Ballard Library
93,5/26/2023,9345072,Resolved - Obstruction,0,0,0,Ballard Library
93,5/30/2023,9345076,Resolved - Obstruction,0,0,0,Ballard Library
93,5/31/2023,9345077,Active Location Inspection,2,0,0,Ballard Library
93,5/31/2023,9345077,Resolved - Obstruction,0,0,0,Ballard Library
93,6/1/2023,9345078,Active Location Inspection,2,0,0,Ballard Library
93,6/1/2023,9345078,Resolved - Obstruction,0,0,0,Ballard Library
93,6/5/2023,9345082,Active Location Inspection,1,0,0,Ballard Library
93,6/5/2023,9345082,Resolved - Obstruction,0,0,0,Ballard Library
93,6/8/2023,9345085,Active Location Inspection,0,0,0,Ballard Library
93,6/8/2023,9345085,Resolved - Obstruction,0,0,0,Ballard Library
93,6/9/2023,9345086,Active Location Inspection,0,0,0,Ballard Library
93,6/9/2023,9345086,Resolved - Obstruction,0,0,0,Ballard Library
93,6/12/2023,9345089,Resolved - Obstruction,0,0,0,Ballard Library
93,6/13/2023,9345090,Active Location Inspection,0,0,0,Ballard Library
93,6/13/2023,9345090,Resolved - Obstruction,0,0,0,Ballard Library
93,6/14/2023,9345091,Resolved - Obstruction,0,0,0,Ballard Library
93,6/15/2023,9345092,Resolved - Obstruction,0,0,0,Ballard Library
93,6/16/2023,9345093,Active Location Inspection,2,0,0,Ballard Library
93,6/16/2023,9345093,Resolved - Obstruction,0,0,0,Ballard Library
93,6/20/2023,9345097,Resolved - Obstruction,1,0,0,Ballard Library
93,6/21/2023,9345098,Resolved - Obstruction,0,0,0,Ballard Library
93,6/22/2023,9345099,Active Location Inspection,1,0,0,Ballard Library
93,6/22/2023,9345099,Resolved - Obstruction,0,0,0,Ballard Library
93,6/23/2023,9345100,Resolved - Obstruction,0,0,0,Ballard Library
93,6/26/2023,9345103,Active Location Inspection,1,0,0,Ballard Library
93,6/26/2023,9345103,Resolved - Obstruction,0,0,0,Ballard Library
93,6/27/2023,9345104,Resolved - Obstruction,0,0,0,Ballard Library
93,6/28/2023,9345105,Resolved - Obstruction,0,0,0,Ballard Library
93,6/30/2023,9345107,Resolved - Obstruction,0,0,0,Ballard Library
93,7/3/2023,9345110,Resolved - Obstruction,0,0,0,Ballard Library
93,7/5/2023,9345112,Resolved - Obstruction,0,1,0,Ballard Library
93,7/6/2023,9345113,Resolved - Obstruction,1,0,0,Ballard Library
93,7/7/2023,9345114,Resolved - Obstruction,1,1,0,Ballard Library
93,7/10/2023,9345117,Active Location Inspection,1,0,0,Ballard Library
93,7/10/2023,9345117,Resolved - Obstruction,1,0,0,Ballard Library
93,7/10/2023,9345117,Resolved - Obstruction,1,0,0,Ballard Library
93,7/12/2023,9345119,Resolved - Obstruction,1,0,0,Ballard Library
93,7/14/2023,9345121,Resolved - Obstruction,0,0,0,Ballard Library
93,7/17/2023,9345124,Resolved - Obstruction,0,1,0,Ballard Library
