Date of Action,Unique ID,Action,Location Name,Tents Cleared,Living Structure Count,RV Count
5/19/2025,92455,Resolved - Advanced Notice Obstruction,Miller Playfield,0,,
5/19/2025,92453,Resolved - Obstruction,Nagle Place,4,,
5/19/2025,92433,Resolved - Obstruction,Cal Anderson Park ,2,,
5/19/2025,92431,Resolved - Obstruction,NE Campus PKWY from 11th Ave NE to Roosevelt Way NE,1,,
5/19/2025,92409,Resolved - Obstruction,Ballard Library ,1,,
5/19/2025,92401,Resolved - Advanced Notice Obstruction,Pratt Park,2,,
5/16/2025,92579,Resolved - Obstruction,S Main St from Boren Ave S to 12th Ave S,1,,
5/16/2025,92578,Resolved - Obstruction,S Royal Brougham Way from Airport Way S to 4th Ave S,1,,
5/16/2025,92577,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
5/16/2025,92231,Resolved - Advanced Notice Obstruction,Russell Ave NW from Ione Place to NW Dock St.,1,,
5/16/2025,92230,Resolved - Advanced Notice Obstruction,17th Ave NW from NW  52nd St to NW Dock Pl,1,,
5/16/2025,92224,Resolved - Advanced Notice Obstruction,Future Sister City Park,7,,
5/16/2025,92222,Resolved - Advanced Notice Obstruction,Leary Ave NW from NW Ione Pl to 17th Ave NW,1,,
5/16/2025,92218,Resolved - Scheduled,Shilshole Ave NW from 15th Ave NW to NW 46th St,1,,
5/16/2025,92213,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,1,,
5/16/2025,92212,Resolved - Advanced Notice Obstruction,17th Ave NW from NW 50th to Leary Way NW,1,,
5/16/2025,92200,Resolved - Obstruction,NW 54th St from 11th Ave NW to 14th Ave NW,3,,
5/16/2025,92183,Resolved - Scheduled,Shilshole Ave NW & NW 45th St Vicinity,11,,
5/16/2025,92090,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
5/16/2025,92087,Resolved - Obstruction,NW 53rd St. from 15th Ave NW to 17th Ave NW,2,,
5/16/2025,92040,Resolved - By Outreach,Western Ave & Madison St Vicinity,3,,
5/15/2025,91927,RV Remediation,36th Ave S & S Adams St Vicinity,,,0
5/15/2025,91887,Resolved - Obstruction,Gore Point at SR 99 NB and Alaskan Way off ramp,2,,
5/15/2025,91875,Resolved - Obstruction,S Main St from Boren Ave S to 12th Ave S,1,,
5/15/2025,91870,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
5/15/2025,91852,Resolved - Obstruction,Pioneer Park,1,,
5/15/2025,91850,Resolved - Advanced Notice Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",3,,
5/15/2025,91847,Resolved - Advanced Notice Obstruction,Kinnear Park (Upper),3,,
5/14/2025,91694,Resolved - Obstruction,S Main St from Boren Ave S to 12th Ave S,1,,
5/14/2025,91671,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
5/14/2025,91670,Resolved - Obstruction,Airport Way & Maynard Ave S,2,,
5/14/2025,91667,Resolved - Obstruction,Occidental Square,2,,
5/14/2025,91665,Resolved - Obstruction,4th Ave from S Washington St to James St,0,,
5/14/2025,91664,Resolved - Obstruction,Pioneer Park,1,,
5/14/2025,91663,Resolved - Obstruction,3rd Ave & Yesler Way ,0,,
5/14/2025,91661,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
5/14/2025,91674,Resolved - Scheduled,Longfellow Creek Greenspace East at Sylvan Way SW,3,,
5/14/2025,91645,Resolved - Obstruction,Albert Davis ,4,,
5/14/2025,91629,Resolved - Advanced Notice Obstruction,University Playfield (4745 9th Ave NE) ,3,,
5/14/2025,91602,RV Remediation,Taylor Ave N from Harrison St to Thomas St,,,0
5/14/2025,102791,Resolved - Advanced Notice Obstruction,Linden Ave N from N 145th St to N 143rd St,2,,
5/13/2025,91473,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
5/13/2025,91454,Resolved - Obstruction,Rotary Viewpoint Park,2,,
5/13/2025,91450,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,2,,
5/13/2025,91449,RV Remediation,N 57th St from Woodland Park Loop to Greenwood Ave N,,,0
5/13/2025,91445,RV Remediation,Phinney Ave N from N 57th St to N 52nd St,,,0
5/13/2025,91443,Resolved - Obstruction,E Spruce St to E Fir St and from 14th Ave to 12th Ave,1,,
5/13/2025,91349,Resolved - Advanced Notice Obstruction,Woodland Park Zoo Eastside Trail 50 yards north of south pedestrian overpass bridge,2,,
5/13/2025,91319,Resolved - Obstruction,E Mercer St to E Republican St and from Boylston Ave E to Belmont Ave E,1,,
5/13/2025,91514,Resolved - Obstruction,S Weller St from Rainier Ave S to 12th Ave S,1,,
5/13/2025,91512,Resolved - Obstruction,S Main St from Boren Ave S to 12th Ave S,1,,
5/13/2025,91511,Resolved - Obstruction,Occidental Square,1,,
5/13/2025,91510,Resolved - Obstruction,Pioneer Park,0,,
5/13/2025,91509,Resolved - Advanced Notice Obstruction, Third Avenue from Cherry Street to James Street,0,,
5/13/2025,91508,Resolved - Obstruction,4th Ave from S Washington St to James St,0,,
5/13/2025,91507,Resolved - Obstruction,Airport Way & Maynard Ave S,3,,
5/12/2025,91272,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
5/12/2025,91271,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
5/12/2025,91270,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
5/12/2025,91267,Resolved - Obstruction,Pioneer Park,1,,
5/12/2025,91254,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
5/12/2025,91249,Resolved - Obstruction,S main st and 10th ave s vicinity,1,,
5/12/2025,91219,Resolved - Scheduled,Lewis Park,0,,
5/12/2025,91155,Resolved - Obstruction,Counterbalance  Park,1,,
5/12/2025,91151,Resolved - Advanced Notice Obstruction,N 79th St from Aurora Ave N to Linden Ave N,0,,
5/12/2025,91147,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,4,,
5/12/2025,91112,Resolved - Obstruction,Ballard Commons Park,0,,
5/12/2025,91108,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,0,,
5/12/2025,91099,Resolved - Advanced Notice Obstruction,NW 61st St. & 38th Ave NW,1,,
5/12/2025,91089,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,3,,
5/12/2025,91067,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
5/9/2025,90846,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
5/9/2025,90842,Resolved - Advanced Notice Obstruction,Camp Long North,1,,
5/9/2025,90841,Resolved - Advanced Notice Obstruction,Rotary Viewpoint Park,2,,
5/9/2025,90768,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,1,,
5/9/2025,90732,Resolved - Obstruction,Pratt Park,3,,
5/9/2025,90644,Resolved - Obstruction,Thomas St Mini Park,1,,
5/9/2025,90609,Resolved - Obstruction,Ballard Library ,0,,
5/8/2025,90562,Resolved - Obstruction,Lake People Park,1,,
5/8/2025,90533,RV Remediation,Utah Ave S from S Hudson St to S Dawson St,,,0
5/8/2025,90506,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
5/8/2025,90493,Resolved - Obstruction,Tashkent Park,2,,
5/8/2025,90471,Resolved - Advanced Notice Obstruction,Bellevue Place Park,2,,
5/8/2025,90472,Resolved - Obstruction,Freeway Park 8th Ave Overpass Location,4,,
5/8/2025,90456,Resolved - Obstruction,Seven Hills Park ,4,,
5/8/2025,91065,Resolved - Obstruction,Occidental Square,1,,
5/7/2025,90380,Resolved - Obstruction,Pioneer Park,1,,
5/7/2025,90379,Resolved - Obstruction,Occidental Square,2,,
5/7/2025,90377,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,2,,
5/7/2025,90375,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
5/7/2025,90372,Resolved - Obstruction,Pedestrian Bridge over Rainier Ave S & MLK Jr Way S,1,,
5/7/2025,90367,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
5/7/2025,90347,Resolved - Advanced Notice Obstruction,8th Ave S and S Holgate St Vicinity,0,,
5/7/2025,90346,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,,
5/7/2025,90316,Resolved - Advanced Notice Obstruction,NW 51st St from 15th-14th Ave NW,1,,
5/7/2025,90315,Resolved - Advanced Notice Obstruction,NW 53rd St from 14th Ave NW to 15th Ave NW,1,,
5/7/2025,90282,Resolved - Obstruction,Cal Anderson Park ,14,,
5/7/2025,90272,Resolved - Advanced Notice Obstruction,7th Ave NW from NW 65th St to NW 62nd St,1,,
5/7/2025,90258,Resolved - Scheduled,Kinnear Park (Lower),1,,
5/7/2025,90255,Resolved - Scheduled,Kinnear Park,4,,
5/6/2025,90105,RV Remediation,Myers Way S from Olson PL SW to S 99th St,,,0
5/6/2025,90101,Resolved - Advanced Notice Obstruction,8th Ave S and S Holgate St Vicinity,0,,
5/6/2025,90075,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,2,,
5/6/2025,90021,Resolved - Advanced Notice Obstruction,3027 17th Ave W Interbay Golf West,1,,
5/6/2025,90009,Resolved - Advanced Notice Obstruction,W John St from Queen Anne Ave N to 1st Ave W,2,,
5/6/2025,89972,Resolved - Advanced Notice Obstruction,1st Ave from Denny Way to Warren Pl,1,,
5/6/2025,89940,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
5/6/2025,90138,Resolved - Obstruction,Kobe Terrace Park,1,,
5/6/2025,90137,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,1,,
5/6/2025,90135,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
5/5/2025,89847,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,3,,
5/5/2025,89828,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,5,,
5/5/2025,89788,Resolved - Advanced Notice Obstruction,Airport Way S & S Stevens St,0,,
5/5/2025,89787,Resolved - Advanced Notice Obstruction,Airport Way S from S Walker St to S Stacy St,1,,
5/5/2025,89784,Resolved - Scheduled,Ballard Terminal RR from NW 45th St to NW 43rd St,7,,
5/5/2025,89774,Resolved - Scheduled,Burke Gilman Trail From NW 45th St. to NW 43rd St.,0,,
5/5/2025,89767,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,1,,
5/5/2025,89756,Resolved - Scheduled,8th Ave NW & NW 43rd St,1,,
5/5/2025,89755,Resolved - Scheduled,8th Ave NW from NW Bright St to NW 43rd St,0,,
5/5/2025,89753,Resolved - Scheduled,Burke Gilman Trail - corner of NW 43rd St & 8th Ave NW,0,,
5/5/2025,89752,Resolved - Scheduled,Burke Gilman Trail & NW 43rd St Vicinity,1,,
5/5/2025,89738,Resolved - Advanced Notice Obstruction,Aurora Ave N from N 140th St to N 137th St,1,,
5/5/2025,89887,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
5/2/2025,89483,Resolved - Obstruction,Pioneer Park,1,,
5/2/2025,89481,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
5/2/2025,89480,Resolved - Obstruction,Kobe Terrace Park,2,,
5/2/2025,89479,Resolved - Obstruction,Donnie Chin International Children's Park,1,,
5/2/2025,89401,Resolved - Advanced Notice Obstruction,Discovery Park,2,,
5/2/2025,89303,Resolved - Obstruction,NW 49th St from 14th Ave NW to 15th Ave NW,1,,
5/2/2025,89301,Resolved - Obstruction,14th Ave NW from NW 49th St to NW Leary Way,0,,
5/1/2025,89197,Resolved - Obstruction,West Seattle Stadium,2,,
5/1/2025,89195,Resolved - Obstruction,S Royal brougham way coner of airport way,1,,
5/1/2025,89187,RV Remediation,N 115th St from Aurora Ave N to Meridian Ave N,,,0
5/1/2025,89166,Resolved - Advanced Notice Obstruction,2nd Ave from Bell St to Blanchard St,1,,
5/1/2025,89144,Resolved - Advanced Notice Obstruction,3rd Ave from Blanchard to Lenora St,1,,
5/1/2025,89139,Resolved - Advanced Notice Obstruction,5th Ave between Blanchard and Lenora ,1,,
5/1/2025,89115,Resolved - Scheduled,N 115th St from Aurora Ave N to Meridian Ave N,4,,
5/1/2025,89107,Resolved - Obstruction,9th Ave N & Denny Way,1,,
5/1/2025,89090,Resolved - Obstruction,Ballard Commons Park,1,,
5/1/2025,89080,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
5/1/2025,89076,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,0,,
4/30/2025,89050,Resolved - Scheduled,Camp Long North,12,,
4/30/2025,88970,Resolved - Advanced Notice Obstruction,16th Ave from E Howell St to E Olive St,5,,
4/30/2025,88958,Resolved - Advanced Notice Obstruction,NW 46th St & 11th Ave NW Vicinity,2,,
4/30/2025,88954,Resolved - Advanced Notice Obstruction,NW Ballard Way & 11th Ave NW Vicinity,2,,
4/30/2025,88951,Resolved - Advanced Notice Obstruction,NW 47th St from 8th Ave NW to Leary Way NW,1,,
4/30/2025,88901,Resolved - Advanced Notice Obstruction,N 79th St from Aurora Ave N to Linden Ave N,1,,
4/30/2025,88899,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,1,,
4/30/2025,88869,RV Remediation,8th Ave S and S Holgate St Vicinity,,,0
4/29/2025,88833,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
4/29/2025,88832,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
4/29/2025,88831,Resolved - Obstruction,S Main St from Boren Ave S to 12th Ave S,2,,
4/29/2025,88830,Resolved - Obstruction,Hing Hay Park,1,,
4/29/2025,88829,Resolved - Obstruction,5th Ave & James St ,1,,
4/29/2025,88790,Resolved - Scheduled,8th Ave S and S Holgate St Vicinity,14,,
4/29/2025,88770,Resolved - Advanced Notice Obstruction,Ravenna Park (East boundaries to 20th Ave NE),2,,
4/29/2025,88716,Resolved - Advanced Notice Obstruction,Viewlands Trailhead Access to Carkeek Park,3,,
4/29/2025,88997,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,4,,
4/29/2025,88707,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
4/29/2025,88677,Resolved - Obstruction,Ballard Library ,0,,
4/28/2025,88493,Resolved - Obstruction,Ballard Commons Park,0,,
4/28/2025,88491,Resolved - Obstruction,Ballard Library ,0,,
4/28/2025,88482,Resolved - Obstruction,9th Ave NW from NW 54th St to NW 52nd St,1,,
4/28/2025,88476,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,4,,
4/28/2025,88474,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,3,,
4/28/2025,88466,Resolved - Obstruction,7th Ave NW from NW 65th St to NW 62nd St,4,,
4/28/2025,88429,Resolved - Obstruction,N 65th St to N 62nd St from West Greenlake Way N to Woodland Pl N,2,,
4/28/2025,88410,Resolved - Obstruction,Broadway Hill Park,2,,
4/28/2025,88617,Resolved - Obstruction,Occidental Square,0,,
4/28/2025,88615,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,3,,
4/28/2025,88614,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
4/28/2025,88609,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
4/25/2025,88209,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
4/25/2025,88204,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
4/25/2025,88167,Resolved - Obstruction,16th Ave NE from NE 52nd St to NE 50th St,1,,
4/25/2025,88053,Resolved - Obstruction,Albert Davis ,6,,
4/24/2025,88213,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
4/24/2025,88212,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
4/24/2025,87887,Resolved - Obstruction,Corliss Ave N from N Northgate Way to N 107th St,1,,
4/24/2025,87771,Resolved - Obstruction,Ballard Commons Park,1,,
4/24/2025,87767,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,1,,
4/24/2025,87756,RV Remediation,16th Ave SW from SW Holly St to SW Findlay St,,,0
4/24/2025,87992,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
4/23/2025,87678,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
4/23/2025,87672,Resolved - Scheduled,Daejeon Park,3,,
4/23/2025,87669,Resolved - Scheduled,Sturgus Park,8,,
4/23/2025,87625,Resolved - Advanced Notice Obstruction,NW 49th St from 15th Ave NW to 17th Ave NW,0,,
4/23/2025,87622,Resolved - Obstruction,Broadway Hill Park,8,,
4/23/2025,87603,Resolved - Advanced Notice Obstruction,NW 53rd St. from 15th Ave NW to 17th Ave NW,7,,
4/23/2025,87531,Resolved - Obstruction,Ballard Commons Park,0,,
4/23/2025,87527,Resolved - Obstruction,Ballard Library ,1,,
4/23/2025,87513,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
4/22/2025,87438,Resolved - Obstruction,Pedestrian Bridge over Rainier Ave S & MLK Jr Way S,1,,
4/22/2025,87422,RV Remediation,Airport Way S & S Spokane St Vicinity,,,0
4/22/2025,87407,Resolved - Advanced Notice Obstruction,N 135th St and Stone Ave N Vicinity,3,,
4/22/2025,87401,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,3,,
4/22/2025,87356,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
4/22/2025,87355,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,3,,
4/21/2025,87291,Resolved - Obstruction,Occidental Square,0,,
4/21/2025,87290,Resolved - Obstruction,Pioneer Park,1,,
4/21/2025,87289,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
4/21/2025,87288,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,2,,
4/21/2025,87287,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
4/21/2025,87275,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,1,,
4/21/2025,87225,Resolved - Advanced Notice Obstruction,E Greenlake Way and N Sunnyside Ave N Vicinity,1,,
4/21/2025,87216,Resolved - Advanced Notice Obstruction,E Green Lake Dr N to Green Lake from Bagley Ave N to N77th St,1,,
4/21/2025,87207,Resolved - Advanced Notice Obstruction,Greenlake Park Theatre 22 Vicinity,2,,
4/21/2025,87197,Resolved - Advanced Notice Obstruction,Green Lake Park,0,,
4/21/2025,87151,Resolved - Advanced Notice Obstruction,West Green Lake Park from N 70th St to N 68th St,0,,
4/21/2025,87137,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
4/21/2025,87352,Resolved - Scheduled,Bitterlake Reservoir ,9,,
4/21/2025,87128,Resolved - Obstruction,Ballard Library ,0,,
4/18/2025,86992,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
4/18/2025,86989,Resolved - Obstruction,Donnie Chin International Children's Park,1,,
4/18/2025,86988,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,1,,
4/18/2025,86987,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
4/18/2025,86974,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
4/18/2025,86973,Resolved - Obstruction,Pioneer Park,2,,
4/18/2025,86856,Resolved - Advanced Notice Obstruction,Eastlake Ave E and Denny Way Vicinity,1,,
4/18/2025,86822,Resolved - Obstruction,Ballard Commons Park,1,,
4/18/2025,86820,Resolved - Obstruction,Ballard Library ,1,,
4/18/2025,86819,Resolved - Obstruction,22nd Ave NW from NW 58th to 57th St,1,,
4/18/2025,86790,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,0,,
4/17/2025,86735,Resolved - Advanced Notice Obstruction,Weedin PL NE from NE 68th St to 8th Ave NE,0,,
4/17/2025,86722,Resolved - Obstruction,Lake City Mini Park,2,,
4/17/2025,86669,RV Remediation,8th Ave S & S Findlay St Vicinity,,,0
4/17/2025,86631,Resolved - Obstruction,Freeway Park (Spring St Side),0,,
4/17/2025,86630,Resolved - Obstruction,Freeway Park (Seneca St Side),3,,
4/17/2025,86627,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,2,,
4/17/2025,86615,Resolved - Obstruction,Freeway Park 8th Ave Overpass Location,1,,
4/17/2025,86589,Resolved - Obstruction,Ballard Commons Park,1,,
4/17/2025,86587,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,0,,
4/17/2025,86571,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
4/16/2025,86530,Resolved - Scheduled,Cheasty Greenspace at 25th Ave S and S McClellan St,5,,
4/16/2025,86529,Resolved - Obstruction,Pioneer Park,2,,
4/16/2025,86521,Resolved - By Outreach,Eastlake Ave E & E Allison St Vicinity,0,,
4/16/2025,86492,Resolved - Advanced Notice Obstruction,John St from 1st Ave N to Queen Anne Ave N,1,,
4/16/2025,86457,Resolved - Scheduled,David Rodgers Park,1,,
4/16/2025,86454,Resolved - Advanced Notice Obstruction,Meridian Playground ,1,,
4/16/2025,86451,Resolved - Advanced Notice Obstruction,Harrison St to Thomas St and Pontius Ave N to Minor Ave N (ROW Cascade Playground Vicinity),2,,
4/16/2025,86371,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,4,,
4/16/2025,86337,Resolved - Obstruction,Ballard Commons Park,1,,
4/16/2025,86333,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,0,,
4/16/2025,86328,Resolved - Obstruction,Ballard Library ,0,,
4/15/2025,86250,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
4/15/2025,86249,Resolved - Obstruction,Georgetown Playfield,1,,
4/15/2025,86202,Resolved - Advanced Notice Obstruction,Cal Anderson Park ,4,,
4/15/2025,86182,Resolved - Advanced Notice Obstruction,17th Ave NW from NW 48th St to NW Ballard Way,2,,
4/15/2025,86175,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
4/15/2025,86174,Resolved - Advanced Notice Obstruction,E Howell St from 14th Ave to 12th Ave,0,,
4/15/2025,86173,Resolved - Advanced Notice Obstruction,E Union St & Seneca St,1,,
4/15/2025,86148,Resolved - Advanced Notice Obstruction,NW 50th St from 14th Ave NW to 15th Ave NW,2,,
4/15/2025,86143,RV Remediation,SW Barton St from 15th Ave SW to 17th Ave SW,,,0
4/15/2025,86140,RV Remediation,SW Cambridge St from 15th Ave SW to 16th Ave SW,,,0
4/15/2025,86111,Resolved - Obstruction,Ballard Library ,0,,
4/15/2025,86109,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,1,,
4/15/2025,86097,Resolved - Obstruction,Ballard Commons Park,0,,
4/14/2025,86048,Resolved - Scheduled,MLK Jr Way S from S Walker St to S Bayview St,1,,
4/14/2025,86006,Resolved - Obstruction,E Republican St from Federal Ave E to Broadway E,1,,
4/14/2025,85995,Resolved - Scheduled,Martin Luther King Jr Memorial Park,1,,
4/14/2025,85899,Resolved - Obstruction,Ballard Commons Park,0,,
4/14/2025,85879,Resolved - Obstruction,Ballard Library ,0,,
4/14/2025,85857,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
4/11/2025,85628,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
4/11/2025,85616,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,1,,
4/11/2025,85615,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
4/11/2025,85614,Resolved - Obstruction,UGM Vicinity (S Washington to S Jackson from 2nd - 3rd Ave),1,,
4/11/2025,85613,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
4/11/2025,85612,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,2,,
4/11/2025,85611,Resolved - Obstruction,King County: 1269 S King St,1,,
4/11/2025,85589,Resolved - Obstruction,8th Ave from Pine St to Pike St,2,,
4/11/2025,85460,Resolved - By Outreach,E Howell St and 17th Ave,0,,
4/11/2025,85445,Resolved - Obstruction,Ballard Commons Park,0,,
4/11/2025,85437,Resolved - Obstruction,Ballard Library ,0,,
4/10/2025,85331,Resolved - Advanced Notice Obstruction,Melrose Ave E between E Mercer St & E Republican St,0,,
4/10/2025,85303,Resolved - Advanced Notice Obstruction,Rotary Viewpoint Park,5,,
4/10/2025,85302,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
4/10/2025,85300,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,,
4/10/2025,85299,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
4/10/2025,85298,Resolved - Obstruction,Kobe Terrace Park,0,,
4/10/2025,85296,Resolved - Obstruction,4th Ave at Royal Brougham ,6,,
4/10/2025,85295,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,3,,
4/10/2025,85224,Resolved - Obstruction,Ballard Commons Park,1,,
4/10/2025,85194,Resolved - Advanced Notice Obstruction,16th Ave from E Pike St to E Spring St,1,,
4/10/2025,85470,RV Remediation,SW Henderson & 9th Ave SW Vicinity,,,0
4/10/2025,85174,RV Remediation,SW Henderson St from 18th Ave SW to 20th Ave SW,,,0
4/10/2025,85149,RV Remediation,SW Henderson St from 10th Ave SW to 14th Ave SW,,,0
4/9/2025,85116,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,1,,
4/9/2025,85115,Resolved - Obstruction,S Weller St from Rainier Ave S to 12th Ave S,1,,
4/9/2025,85113,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,1,,
4/9/2025,85112,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
4/9/2025,85111,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
4/9/2025,85110,Resolved - Obstruction,Pioneer Park,0,,
4/9/2025,85109,Resolved - Obstruction,3rd Ave & Yesler Way ,0,,
4/9/2025,85108,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
4/9/2025,85330,Resolved - Advanced Notice Obstruction,Bellevue Place Park,4,,
4/9/2025,85027,Resolved - Advanced Notice Obstruction,Cheasty Greenspace at 25th Ave S and S McClellan St,0,,
4/9/2025,85026,Resolved - Scheduled,24th Ave S & S Lander St Vicinity,3,,
4/9/2025,84937,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
4/8/2025,84875,Resolved - Obstruction,Hing Hay Park,1,,
4/8/2025,84874,Resolved - Obstruction,S main st and 10th ave s vicinity,1,,
4/8/2025,84873,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,1,,
4/8/2025,84869,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
4/8/2025,84868,Resolved - Obstruction,Pioneer Park,0,,
4/8/2025,84867,Resolved - Obstruction,3rd Ave & Yesler Way ,0,,
4/8/2025,84856,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,1,,
4/8/2025,84781,Resolved - Obstruction,8th Ave from Pine St to Pike St,2,,
4/8/2025,84712,Resolved - Obstruction,Ballard Library ,0,,
4/8/2025,84709,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,1,,
4/8/2025,84690,RV Remediation,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,,,0
4/8/2025,84684,Resolved - Scheduled,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,0,,
4/7/2025,84649,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,0,,
4/7/2025,84612,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,,
4/7/2025,84611,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,1,,
